Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
247560,-0.28,-0.75,0.70,-18.80,-40.34,23.50,,,
248154,-0.26,-0.75,0.65,-5.25,-5.13,3.48,,,
248746,-0.25,-0.77,0.56,-5.19,8.12,-10.19,,,
249349,-0.29,-0.84,0.57,-9.64,-15.14,15.14,,,
249942,-0.26,-0.85,0.52,-11.29,-17.70,-11.60,,,
250536,-0.22,-0.85,0.51,2.50,-2.87,0.31,,,
251172,-0.18,-0.89,0.43,-15.26,-32.04,15.56,,,
251765,-0.19,-0.90,0.46,-6.16,-2.75,-0.61,,,
252359,-0.16,-0.91,0.42,3.42,14.04,-15.01,,,
252951,-0.12,-0.93,0.39,-7.02,6.71,-8.73,,,
253545,-0.05,-1.00,0.34,-11.41,14.16,-9.83,,,
254138,-2.11,-1.88,-2.35,-148.32,531.13,717.47,,,
254731,-0.17,-0.68,0.24,-48.95,79.16,-81.18,,,
255324,0.09,-1.00,0.40,18.31,32.35,-0.92,,,
255926,0.13,-0.91,0.47,7.93,18.49,-4.76,,,
256519,0.13,-0.86,0.54,4.76,0.85,0.73,,,
257111,0.12,-0.86,0.55,-0.43,-0.24,0.24,,,
257747,0.13,-0.86,0.55,2.01,-0.18,-0.43,,,
258339,0.12,-0.85,0.54,1.46,0.43,0.18,,,
258931,0.11,-0.85,0.56,0.18,-2.32,1.46,,,
259525,0.10,-0.85,0.56,-2.81,0.67,0.37,,,
260117,0.10,-0.85,0.55,-4.21,2.62,-2.50,,,
260710,0.11,-0.85,0.59,15.99,-59.20,40.22,,,
261303,0.04,-0.88,0.51,-10.07,-20.63,33.02,,,
261897,-0.01,-0.89,0.49,3.66,0.49,-0.61,,,
262498,-0.02,-0.90,0.48,0.43,-5.68,2.38,,,
263090,-0.02,-0.90,0.48,2.56,-0.61,-0.37,,,
263684,-0.03,-0.89,0.47,-0.06,2.69,-2.93,,,
264276,-0.02,-0.90,0.46,-0.24,-0.67,0.00,,,
264913,-0.06,-0.89,0.46,13.37,37.54,-22.58,,,
265505,0.06,-0.91,0.49,0.31,22.95,-28.87,,,
266098,-0.01,-0.86,0.54,-5.49,-8.00,-4.33,,,
266692,0.05,-0.88,0.53,0.24,-1.16,-2.69,,,
267284,0.08,-0.78,0.64,49.62,-1.40,15.87,,,
267878,-0.17,-0.58,0.95,37.54,32.04,21.00,,,
268471,-0.05,-0.45,0.90,33.57,15.08,33.81,,,
269073,-0.08,-0.71,0.80,-37.96,-9.40,-30.27,,,
269667,-0.07,-0.69,0.70,-16.42,-16.72,10.99,,,
270261,-0.14,-0.73,0.65,-25.02,-20.87,-7.39,,,
270854,0.05,-0.84,0.70,-1.59,-68.48,28.75,,,
271491,-0.05,-0.78,0.64,1.59,67.44,-39.12,,,
272084,0.01,-0.79,0.63,1.46,2.87,-13.31,,,
272677,0.02,-0.73,0.74,-2.26,10.80,-12.45,,,
273271,-0.04,-0.54,0.85,31.49,29.60,-31.56,,,
273864,-0.17,-0.62,0.85,0.73,-5.19,-48.34,,,
274457,-0.06,-0.55,0.87,-3.17,-0.37,0.06,,,
275050,-0.02,-0.60,0.84,-10.62,-39.79,41.93,,,
275652,0.02,-0.59,0.82,-17.58,-39.73,18.74,,,
276246,-0.09,-0.75,0.79,94.06,-85.51,62.44,,,
276839,0.07,-0.42,0.93,17.21,-1.10,19.53,,,
277432,-0.08,-0.45,0.97,-32.10,20.75,13.49,,,
278025,0.09,-0.49,0.85,21.97,32.17,2.69,,,
278662,0.05,-0.61,0.90,-16.85,-24.84,9.95,,,
279255,0.09,-0.88,0.40,-0.98,-14.16,24.23,,,
279848,0.09,-0.88,0.47,-6.04,-40.83,15.50,,,
280442,0.09,-0.94,0.37,-2.99,-1.65,0.85,,,
281034,0.03,-0.93,0.39,-0.49,-0.61,-0.55,,,
281627,0.03,-0.93,0.39,1.59,2.56,-1.65,,,
282229,0.06,-0.87,0.49,13.43,20.20,-19.47,,,
282821,0.05,-0.74,0.67,22.52,20.45,-3.60,,,
283414,0.06,-0.71,0.53,-18.01,-4.76,1.04,,,
284007,-0.06,-0.69,0.92,-17.76,-20.69,-18.37,,,
284601,-0.06,-0.95,0.36,-26.73,45.84,-18.19,,,
285237,0.03,-0.70,0.73,36.62,-8.30,-2.69,,,
285831,0.02,-0.50,0.96,15.26,3.66,2.14,,,
286423,-0.03,-0.46,0.97,-13.18,17.03,-27.47,,,
287016,-0.15,-0.56,0.90,-15.44,25.94,-22.03,,,
287610,-0.15,-0.66,0.77,-18.74,22.95,-18.13,,,
288203,-0.01,-0.77,0.65,0.31,-1.89,-18.01,,,
288806,0.06,-0.65,0.68,-34.30,25.70,-45.72,,,
289398,0.05,-0.80,0.60,-18.01,3.60,-13.24,,,
289991,0.08,-0.86,0.54,-2.26,1.46,1.83,,,
290583,0.10,-0.88,0.49,-9.22,13.67,-13.31,,,
291176,0.17,-0.88,0.50,-0.12,5.07,-5.55,,,
291769,0.18,-0.87,0.51,0.43,0.85,1.04,,,
292405,0.17,-0.86,0.51,-0.61,0.18,1.53,,,
292998,0.17,-0.87,0.52,0.55,-0.55,0.43,,,
293590,0.18,-0.86,0.52,-1.53,0.43,0.18,,,
294183,0.18,-0.86,0.53,0.85,-1.10,0.31,,,
294776,0.18,-0.85,0.53,2.75,-3.42,2.69,,,
295377,0.18,-0.84,0.54,0.85,-1.34,0.00,,,
295971,0.15,-0.80,0.62,16.54,8.79,11.84,,,
296563,0.07,-0.77,0.65,12.57,5.74,-4.52,,,
297156,-0.01,-0.55,0.61,34.73,50.60,-41.99,,,
297749,-0.24,-0.41,1.09,-11.47,53.53,-66.16,,,
298342,-0.09,-0.57,1.15,72.81,110.47,-73.97,,,
298979,-0.11,-0.62,0.65,-50.11,-36.93,20.14,,,
299572,-0.14,-0.53,0.81,22.28,35.58,-66.89,,,
300166,-0.07,-0.48,0.96,12.45,-20.39,-12.39,,,
300759,-0.18,-0.26,1.05,27.10,-49.38,-14.53,,,
301352,-0.32,-0.35,0.81,-80.20,37.23,-21.97,,,
301955,-0.16,-0.38,0.89,4.21,-9.77,75.01,,,
302548,-0.03,-1.43,1.78,137.94,59.51,57.92,,,
303142,0.02,-0.56,1.16,-91.31,-29.66,50.60,,,
303735,-0.09,-0.53,0.88,-20.39,50.96,-24.96,,,
304329,-0.03,-0.48,0.81,-39.00,-60.30,61.40,,,
304922,-0.06,-0.51,0.69,7.20,28.02,-35.77,,,
305515,0.04,-0.55,0.96,12.51,-35.58,14.16,,,
306151,-0.10,-0.41,0.93,-1.59,3.91,5.13,,,
306744,-0.14,-0.45,0.88,-8.97,-4.27,-3.66,,,
307337,-0.20,-0.39,0.88,-0.67,20.08,19.65,,,
307930,-0.28,-0.41,0.85,-7.63,15.50,8.97,,,
308531,-0.22,-0.39,0.92,0.85,3.72,-2.62,,,
309124,-0.22,-0.43,0.89,1.95,1.71,1.10,,,
309716,-0.23,-0.44,0.87,-2.75,3.23,2.26,,,
310310,-0.26,-0.37,0.98,6.77,22.40,6.84,,,
310902,-0.28,-0.36,0.87,-8.79,-10.01,-24.41,,,
311497,-0.18,-0.40,0.86,19.71,39.49,37.84,,,
312089,-0.29,-0.26,0.98,-2.44,-15.81,-56.82,,,
312726,-0.24,-0.48,0.89,-5.49,-4.76,1.46,,,
313320,-0.15,-0.48,0.89,-10.80,0.92,-1.04,,,
313912,-0.13,-0.51,0.90,20.20,-2.62,2.75,,,
314506,-0.13,-0.51,0.89,-3.97,-0.98,-0.37,,,
315107,-0.12,-0.51,0.88,2.56,-0.67,0.43,,,
315700,-0.12,-0.49,0.88,-2.50,-0.61,0.12,,,
316293,-0.12,-0.51,0.87,-12.57,-0.79,-2.20,,,
316886,-0.11,-0.51,0.89,4.52,5.25,3.23,,,
317479,-0.09,-0.53,0.80,-16.60,-3.05,-9.34,,,
318072,-0.05,-0.54,0.85,-3.97,10.44,15.38,,,
318665,-0.06,-0.62,0.81,0.61,0.98,1.16,,,
319258,-0.07,-0.67,0.82,2.56,10.99,15.69,,,
319894,-0.05,-0.61,0.79,-9.83,-9.46,-9.95,,,
320488,-0.07,-0.55,0.82,2.20,2.14,3.97,,,
321080,-0.04,-0.56,0.86,5.13,0.31,3.60,,,
321682,-0.10,-0.59,0.86,-10.01,0.24,11.11,,,
322275,-0.10,-0.61,0.86,3.72,0.43,0.67,,,
322868,-0.07,-0.53,0.88,2.38,5.74,8.67,,,
323460,-0.10,-0.53,0.90,-13.92,-16.30,-4.27,,,
324054,-0.18,-0.48,0.87,-2.50,-15.08,-0.79,,,
324648,-0.14,-0.47,0.90,7.75,18.07,9.52,,,
325241,-0.15,-0.50,0.90,-18.68,-24.29,-18.80,,,
325835,-0.18,-0.45,0.89,5.55,3.78,-0.06,,,
326481,-0.20,-0.44,0.83,-21.06,11.66,31.98,,,
327074,-0.16,-0.45,0.93,-4.88,-7.63,-9.03,,,
327668,-0.19,-0.45,0.90,4.82,-2.14,-2.32,,,
328270,-0.20,-0.44,0.89,1.65,4.82,13.18,,,
328863,-0.22,-0.44,0.87,-2.50,-5.07,-6.47,,,
329456,-0.22,-0.65,0.81,-37.35,24.78,-34.85,,,
330050,-0.04,-0.78,0.68,-43.58,48.16,-57.68,,,
330643,0.02,-0.82,0.60,-4.15,-1.53,5.55,,,
331236,-0.03,-0.89,0.51,-9.40,-7.75,-0.85,,,
331830,-0.02,-0.87,0.52,6.84,-16.60,3.05,,,
332422,-0.08,-0.84,0.57,20.87,-35.40,27.10,,,
333016,0.02,-0.62,0.84,0.24,-4.64,4.39,,,
333651,0.00,-0.58,0.83,1.28,0.55,8.24,,,
334243,-0.04,-0.57,0.83,6.71,18.92,26.12,,,
334846,-0.05,-0.59,0.84,-6.29,-3.85,-12.82,,,
335439,0.05,-0.59,0.90,1.16,-9.89,2.99,,,
336032,-0.12,-0.47,0.86,-14.16,-12.45,-5.43,,,
336625,-0.14,-0.48,0.88,-0.06,2.75,14.53,,,
337219,-0.14,-0.48,0.87,-5.13,-6.84,-3.60,,,
337811,-0.12,-0.47,0.87,0.67,2.14,0.49,,,
338404,-0.16,-0.49,0.94,2.44,0.98,4.76,,,
338997,-0.19,-0.44,0.92,-0.31,-0.18,0.37,,,
339590,-0.14,-0.46,0.89,-1.71,-2.75,-2.87,,,
340227,-0.25,-0.43,0.84,-0.61,19.23,-1.28,,,
340820,-0.17,-0.43,0.90,3.54,1.65,4.09,,,
341421,-0.16,-0.53,0.83,-6.77,-2.93,-33.39,,,
342015,-0.11,-0.63,0.81,-24.29,9.03,-17.21,,,
342608,0.00,-0.80,0.62,-5.43,-45.53,26.55,,,
343202,0.05,-0.78,0.61,10.50,-63.96,69.58,,,
343794,-0.03,-0.63,0.75,-20.63,-76.17,58.11,,,
344389,-0.22,-0.56,0.82,-18.25,24.35,-63.60,,,
344982,-0.07,-0.71,0.73,-10.01,2.99,-16.11,,,
345575,-0.03,-0.77,0.72,6.29,-0.79,-1.89,,,
346169,0.02,-0.77,0.68,-9.58,-37.41,17.82,,,
346761,0.05,-0.62,0.82,13.24,-31.31,39.37,,,
347399,0.00,-0.66,0.95,49.38,-3.36,33.02,,,
348000,0.04,-0.62,0.78,-22.46,-13.18,-17.58,,,
348593,-0.01,-0.48,0.89,-10.68,-7.81,68.97,,,
349187,0.01,-0.53,0.88,11.66,4.76,-16.48,,,
349779,0.57,-0.68,1.22,-54.93,-48.89,106.45,,,
350373,-0.00,-0.39,1.51,-44.92,39.43,124.45,,,
350966,-0.15,-0.57,0.81,4.21,7.87,-18.07,,,
351560,-0.20,-0.67,0.76,0.98,2.20,-0.18,,,
352152,-0.23,-0.70,0.68,-12.51,33.57,-14.47,,,
352745,-0.20,-0.72,0.70,-7.75,6.53,3.48,,,
353339,-0.20,-0.70,0.72,-1.77,-0.92,-1.53,,,
353975,-0.18,-0.73,0.70,-4.03,-0.43,-2.01,,,
354578,-0.14,-0.85,0.64,5.49,-3.11,1.71,,,
355170,-0.12,-0.85,0.56,-12.57,-10.07,-2.93,,,
355764,-0.07,-0.88,0.50,-0.37,-1.04,-1.04,,,
356357,-0.08,-0.89,0.49,-1.77,-0.61,0.92,,,
356950,-0.04,-0.89,0.45,-2.20,-23.86,11.17,,,
357544,0.05,-0.67,0.84,33.94,-64.33,85.94,,,
358137,0.05,-0.45,0.85,-30.64,-27.10,60.42,,,
358731,0.12,-0.50,0.91,-24.96,-78.80,94.06,,,
359324,0.18,-0.33,0.96,6.77,-1.77,50.11,,,
359916,0.17,-0.58,0.70,-23.74,18.80,15.56,,,
360510,-0.10,-0.78,0.68,-34.61,18.62,27.53,,,
361154,0.14,-0.99,0.33,-1.59,-7.93,30.09,,,
361748,-0.03,-0.93,0.41,-9.64,-1.34,-11.47,,,
362341,0.05,-0.98,0.28,-5.80,-13.43,15.44,,,
362934,0.00,-0.98,0.23,-11.35,-13.98,4.94,,,
363527,0.02,-0.98,0.16,-4.76,-0.73,5.80,,,
364119,-0.00,-1.00,0.15,-1.77,-2.26,2.99,,,
364713,-0.02,-1.00,0.12,-2.32,-2.01,-0.24,,,
365306,-0.02,-1.01,0.09,3.11,-3.48,-0.49,,,
365899,-0.02,-1.00,0.09,-1.65,-1.16,-0.18,,,
366492,-0.01,-1.00,0.07,-2.01,0.31,-1.40,,,
367085,-0.00,-0.99,0.09,0.73,-2.56,-1.04,,,
367730,-0.03,-1.01,0.08,-0.61,-0.67,0.24,,,
368323,-0.01,-1.01,0.07,-0.12,0.06,-0.31,,,
368916,-0.01,-1.00,0.08,-0.24,-0.24,-1.16,,,
369509,-0.02,-1.01,0.07,0.06,-0.67,0.31,,,
370102,-0.01,-1.00,0.07,0.31,-0.18,-0.55,,,
370694,-0.02,-1.00,0.07,0.79,-1.16,-0.06,,,
371287,-0.01,-1.00,0.07,-1.65,-3.11,2.26,,,
371880,-0.01,-1.00,0.08,-0.92,-1.40,2.38,,,
372473,-0.02,-1.00,0.07,0.73,3.78,-0.73,,,
373066,-0.01,-1.01,0.05,-0.55,0.24,-1.28,,,
373659,-0.01,-1.00,0.04,-1.22,-0.06,-1.16,,,
374260,-0.01,-1.01,0.03,0.49,-1.34,-0.67,,,
374896,-0.02,-1.01,0.03,-1.46,-0.12,0.24,,,
375488,-0.01,-1.00,0.02,-1.34,0.24,1.59,,,
376081,0.01,-1.00,0.02,-0.92,-1.89,3.91,,,
376673,-0.00,-1.00,0.02,-0.43,0.55,-1.40,,,
377267,-0.01,-1.00,0.02,-0.92,0.61,-1.04,,,
377859,-0.00,-1.00,0.02,-1.16,0.55,-0.92,,,
378451,0.00,-1.00,0.01,-1.53,-0.73,0.37,,,
379045,-0.01,-1.00,0.01,1.59,0.49,0.18,,,
379637,-0.01,-1.01,0.01,2.14,0.24,-2.26,,,
380230,0.01,-1.00,0.01,-1.34,0.79,-0.06,,,
380831,-0.01,-1.00,0.01,0.12,-0.43,-1.34,,,
381424,-0.01,-1.00,0.01,0.06,-0.79,-0.55,,,
382060,-0.02,-1.01,0.01,-0.92,-0.24,-0.43,,,
382652,-0.03,-1.01,0.02,0.00,-0.49,0.67,,,
383245,-0.01,-1.01,0.01,-0.55,-0.55,0.49,,,
383838,-0.01,-1.00,0.00,-0.37,-0.18,-0.67,,,
384431,-0.01,-1.01,0.00,0.79,-0.24,-0.12,,,
385023,-0.01,-1.01,0.00,-3.48,-8.06,7.20,,,
385616,-0.03,-1.00,-0.00,0.92,0.00,-2.38,,,
386209,-0.03,-1.00,0.01,-0.37,-0.85,-0.43,,,
386802,-0.03,-1.01,0.01,-0.55,-0.43,0.43,,,
387404,-0.02,-1.00,0.01,-0.49,-1.40,0.73,,,
387997,-0.02,-1.00,0.01,-0.24,-0.49,-0.18,,,
388632,-0.02,-1.01,0.01,-0.18,-0.18,-0.98,,,
389225,-0.03,-1.02,0.02,0.79,-2.14,0.37,,,
389817,-0.02,-1.01,0.02,-0.18,-0.61,0.37,,,
390411,-0.02,-1.00,0.02,0.24,-0.12,0.92,,,
391003,-0.02,-1.01,0.02,0.06,-0.18,-0.98,,,
391597,-0.01,-0.99,0.03,16.85,14.65,-8.85,,,
392189,-0.28,-0.86,0.46,34.18,-9.22,43.21,,,
392782,-0.13,-0.92,0.42,-34.06,3.85,-33.87,,,
393376,-0.12,-0.96,0.31,-16.78,16.05,-18.37,,,
393978,-0.11,-0.93,0.18,-4.39,12.82,-16.36,,,
394571,-0.03,-0.99,0.17,-4.03,0.31,2.75,,,
395164,-0.03,-0.99,0.21,-1.46,1.95,1.04,,,
395799,0.00,-0.99,0.18,1.34,7.08,-5.13,,,
396392,0.02,-1.00,0.18,0.98,-2.87,-1.04,,,
396984,0.02,-0.99,0.18,-0.12,-1.53,2.01,,,
397577,0.03,-0.99,0.18,-0.49,-0.55,1.89,,,
398170,0.03,-0.99,0.18,-0.85,-0.92,3.05,,,
398763,0.04,-1.00,0.18,-1.16,-0.31,0.49,,,
399356,0.04,-0.99,0.18,0.06,-0.55,-0.98,,,
399948,0.04,-0.99,0.18,0.06,1.10,-1.71,,,
400541,0.03,-1.00,0.18,0.73,-2.38,-1.59,,,
401142,0.04,-0.99,0.18,-0.92,0.37,-0.92,,,
401735,0.05,-0.99,0.18,-0.67,-0.92,1.10,,,
402328,0.05,-1.02,0.20,0.79,-15.75,5.80,,,
402963,-0.07,-1.01,0.07,-14.83,1.71,4.64,,,
403556,-0.05,-1.01,-0.01,-7.57,-4.03,-1.95,,,
404149,-0.04,-1.00,-0.06,-4.58,-0.98,0.24,,,
404743,-0.03,-1.00,-0.08,-1.53,-0.61,-0.37,,,
405335,-0.03,-1.00,-0.08,-3.42,-0.06,0.00,,,
405929,-0.03,-1.00,-0.09,-0.18,-1.04,0.31,,,
406521,-0.03,-0.99,-0.10,-0.18,-0.61,-0.55,,,
407115,-0.02,-0.99,-0.11,-19.78,24.29,-7.39,,,
407718,-0.01,-0.98,0.41,66.59,18.62,35.89,,,
408310,-0.24,-0.81,0.56,12.45,1.04,20.39,,,
408903,-0.30,-0.68,0.70,-27.16,0.55,-0.55,,,
409496,-0.27,-0.74,0.63,-50.42,-24.17,13.92,,,
410134,-0.31,-0.72,0.64,9.46,-9.64,17.52,,,
410726,-0.51,-0.16,0.89,12.70,2.14,4.46,,,
411318,-0.51,-0.14,0.87,-3.72,-1.95,0.67,,,
411912,-0.52,-0.13,0.87,1.89,-0.61,1.22,,,
412504,-0.51,-0.13,0.88,2.44,-0.43,-0.24,,,
413097,-0.51,-0.12,0.88,0.12,-0.37,0.06,,,
413689,-0.51,-0.11,0.88,0.67,-0.79,0.31,,,
414291,-0.51,-0.10,0.88,0.24,-0.31,0.00,,,
414883,-0.51,-0.10,0.88,0.31,-0.79,-0.18,,,
415475,-0.51,-0.10,0.88,0.37,-0.37,0.00,,,
416068,-0.51,-0.09,0.88,0.18,-0.49,-0.06,,,
416703,-0.51,-0.09,0.88,-0.67,-0.49,-0.18,,,
417297,-0.51,-0.09,0.88,-0.06,-0.49,-0.18,,,
417889,-0.51,-0.09,0.88,-0.24,-0.67,0.00,,,
418481,-0.51,-0.09,0.88,0.24,-0.24,0.12,,,
419074,-0.51,-0.09,0.88,-0.12,-0.49,-0.31,,,
419667,-0.51,-0.08,0.88,0.12,-0.37,-0.12,,,
420260,-0.51,-0.08,0.88,-0.24,-0.37,-0.12,,,
420887,-0.51,-0.08,0.88,-0.18,-0.61,0.06,,,
421487,-0.51,-0.08,0.88,-0.37,-0.55,-0.06,,,
422087,-0.51,-0.08,0.89,-0.24,-0.49,-0.12,,,
422687,-0.51,-0.08,0.88,-1.16,-0.61,-0.06,,,
423330,-0.51,-0.08,0.88,-0.12,-0.43,-0.06,,,
423930,-0.51,-0.06,0.88,-0.43,-0.55,-0.06,,,
424531,-0.51,-0.06,0.89,2.87,-1.22,3.11,,,
425131,-0.52,-0.08,0.87,-4.58,-1.34,1.77,,,
425731,-0.51,-0.05,0.89,0.37,-0.49,-0.06,,,
426332,-0.51,-0.04,0.89,-0.06,-0.49,-0.18,,,
426932,-0.51,-0.04,0.89,-0.06,-0.55,-0.24,,,
427542,-0.51,-0.04,0.89,-0.12,-0.55,-0.24,,,
428142,-0.51,-0.04,0.89,0.06,-0.61,0.12,,,
428742,-0.51,-0.04,0.89,-0.24,-0.49,-0.12,,,
429343,-0.51,-0.04,0.89,0.00,-0.49,-0.18,,,
429944,-0.51,-0.04,0.89,-1.40,-0.55,0.12,,,
430545,-0.51,-0.04,0.89,-0.06,-0.49,-0.06,,,
431188,-0.39,-0.24,0.92,-115.36,-80.69,8.30,,,
431789,-0.07,-0.69,0.76,-5.43,-0.61,-3.78,,,
432389,-0.07,-0.71,0.74,1.40,-1.22,-2.32,,,
432989,-0.07,-0.68,0.74,9.52,8.54,-12.70,,,
433591,-0.04,-0.48,0.91,22.95,-2.62,2.69,,,
434199,-0.06,-0.40,0.95,0.49,-1.10,1.16,,,
434800,-0.06,-0.38,0.96,4.21,0.37,-1.53,,,
435400,-0.06,-0.35,0.97,0.49,-0.55,0.31,,,
436000,-0.06,-0.33,0.97,0.61,-0.43,-0.06,,,
436601,-0.06,-0.32,0.98,0.37,-0.55,0.00,,,
437201,-0.06,-0.32,0.98,0.00,-0.43,0.00,,,
437844,-0.06,-0.32,0.98,-0.18,-0.79,-0.24,,,
438444,-0.06,-0.31,0.98,0.06,-0.49,-0.12,,,
439045,-0.06,-0.31,0.98,-0.12,-0.61,-0.12,,,
439646,-0.06,-0.31,0.98,0.55,-0.31,0.06,,,
440246,-0.06,-0.31,0.98,-0.12,-0.49,-0.06,,,
440857,-0.06,-0.31,0.98,-0.24,-0.49,0.06,,,
441456,-0.06,-0.31,0.98,-0.31,-0.49,0.00,,,
442056,-0.06,-0.31,0.98,0.92,-0.55,-0.12,,,
442657,-0.06,-0.31,0.98,0.18,-0.43,-0.06,,,
443257,-0.06,-0.31,0.98,-0.98,-0.61,0.12,,,
443858,-0.06,-0.30,0.98,-0.12,-0.43,0.00,,,
444458,-0.06,-0.30,0.98,0.49,-0.49,-0.06,,,
445060,-0.06,-0.30,0.98,0.37,-0.31,-0.06,,,
445703,-0.06,-0.30,0.98,-0.12,-0.61,-0.12,,,
446304,-0.06,-0.30,0.98,-0.12,-0.43,-0.06,,,
446905,-0.06,-0.30,0.98,0.61,-0.55,-0.18,,,
447514,-0.06,-0.30,0.98,0.49,-0.43,-0.18,,,
448115,-0.06,-0.30,0.98,-0.37,-0.55,-0.06,,,
448715,-0.06,-0.30,0.98,-0.31,-0.43,0.00,,,
449315,-0.06,-0.30,0.98,0.00,-0.49,-0.12,,,
449917,-0.06,-0.30,0.98,-0.43,-0.55,-0.12,,,
450517,-0.06,-0.30,0.98,-0.12,-0.43,-0.12,,,
451119,-0.06,-0.30,0.99,1.10,-0.31,0.00,,,
451719,-0.06,-0.30,0.99,0.06,-0.49,0.12,,,
452362,-0.06,-0.30,0.98,-0.37,-0.49,-0.12,,,
452962,-0.06,-0.30,0.99,0.73,-0.55,0.00,,,
453562,-0.06,-0.26,0.99,0.12,-0.49,-0.12,,,
454173,-0.06,-0.27,0.99,-0.55,-0.61,-0.12,,,
454773,-0.06,-0.27,0.99,-0.18,-0.49,-0.12,,,
455373,-0.06,-0.26,0.99,0.00,-0.61,-0.12,,,
455974,-0.06,-0.27,0.99,0.12,-0.43,-0.06,,,
456574,-0.06,-0.27,0.99,0.37,-0.43,-0.06,,,
457175,-0.06,-0.27,0.99,0.00,-0.43,-0.12,,,
457776,-0.06,-0.27,0.99,-0.24,-0.49,-0.12,,,
458377,-0.06,-0.27,0.99,-0.06,-0.61,-0.18,,,
458977,-0.06,-0.27,0.99,-0.24,-0.49,0.00,,,
459578,-0.06,-0.27,0.99,-0.43,-0.55,-0.12,,,
460222,-0.06,-0.27,0.99,-0.12,-0.49,0.00,,,
460831,-0.06,-0.27,0.99,0.00,-0.49,-0.06,,,
461432,-0.06,-0.26,0.99,-0.24,-0.43,0.00,,,
462032,-0.06,-0.27,0.99,-0.06,-0.49,-0.12,,,
462633,-0.06,-0.27,0.99,0.55,-0.31,-0.06,,,
463234,-0.06,-0.27,0.99,-0.12,-0.49,-0.12,,,
463834,-0.06,-0.26,0.99,-0.18,-0.43,-0.06,,,
464435,-0.06,-0.27,0.99,0.00,-0.61,-0.18,,,
465036,-0.06,-0.26,0.99,-0.06,-0.49,-0.06,,,
465637,-0.06,-0.27,0.99,-0.18,-0.49,-0.06,,,
466237,-0.06,-0.26,0.99,0.00,-0.55,-0.06,,,
466879,-0.06,-0.27,0.99,-0.24,-0.43,-0.06,,,
467490,-0.06,-0.27,0.99,-0.31,-0.55,-0.06,,,
468090,-0.06,-0.26,0.99,-0.31,-0.49,0.00,,,
468691,-0.06,-0.26,1.00,-0.12,-0.43,-0.24,,,
469292,-0.06,-0.26,1.00,-0.12,-0.37,-0.06,,,
469892,-0.06,-0.25,1.00,0.06,-0.55,-0.12,,,
470493,-0.06,-0.26,1.00,0.06,-0.43,-0.12,,,
471094,-0.06,-0.26,1.00,0.24,-0.49,-0.31,,,
471695,-0.06,-0.25,1.00,0.18,-0.49,-0.12,,,
472295,-0.06,-0.24,1.00,1.04,-0.55,-0.37,,,
472895,-0.06,-0.23,1.00,0.49,-0.37,-0.12,,,
473496,-0.06,-0.23,1.00,0.55,-0.55,-0.18,,,
474148,-0.06,-0.23,1.00,-0.06,-0.43,-0.18,,,
474750,-0.06,-0.22,1.01,-0.37,-0.18,0.18,,,
475350,-0.06,-0.22,1.00,0.06,-0.43,-0.06,,,
475950,-0.06,-0.22,1.00,-0.79,-0.43,0.06,,,
476551,-0.06,-0.22,1.01,-0.12,-0.43,0.00,,,
477151,-0.06,-0.22,1.00,-0.49,-0.61,-0.06,,,
477752,-0.06,-0.22,1.00,-0.12,-0.43,-0.06,,,
478352,-0.06,-0.22,1.01,-0.43,-0.43,0.00,,,
478954,-0.06,-0.22,1.01,-0.12,-0.43,-0.06,,,
479554,-0.06,-0.22,1.01,0.00,-0.49,-0.12,,,
480154,-0.06,-0.18,1.01,4.39,0.12,-2.69,,,
480764,-0.07,-0.14,1.02,1.22,-0.37,-0.55,,,
481406,-0.07,-0.13,1.02,0.43,-0.43,-0.37,,,
482007,-0.07,-0.12,1.02,0.06,-0.61,-0.12,,,
482607,-0.07,-0.12,1.02,-0.06,-0.43,-0.18,,,
483207,-0.07,-0.12,1.02,-0.37,-0.61,-0.06,,,
483809,-0.07,-0.11,1.02,-0.06,-0.43,-0.18,,,
484409,-0.07,-0.11,1.02,-0.24,-0.67,-0.12,,,
485010,-0.07,-0.11,1.02,-0.12,-0.49,-0.18,,,
485611,-0.07,-0.11,1.02,-0.31,-0.67,-0.06,,,
486211,-0.07,-0.11,1.02,-0.06,-0.49,-0.18,,,
486811,-0.07,-0.11,1.02,-0.12,-0.61,-0.12,,,
487420,-0.07,-0.11,1.02,-1.22,-0.67,0.06,,,
488021,-0.07,-0.11,1.02,-0.18,-0.49,-0.12,,,
488665,-0.07,-0.11,1.02,-0.31,-0.43,-0.06,,,
489267,-0.07,-0.11,1.02,-0.18,-0.43,-0.12,,,
489867,-0.07,-0.11,1.02,0.00,-0.43,-0.12,,,
490467,-0.07,-0.11,1.02,-0.31,-0.49,-0.18,,,
491068,-0.07,-0.11,1.02,-0.18,-0.67,-0.06,,,
491668,-0.07,-0.11,1.02,-0.18,-0.49,-0.12,,,
492269,-0.07,-0.11,1.02,0.06,-0.37,-0.49,,,
492869,-0.07,-0.11,1.02,0.12,-0.67,-0.18,,,
493469,-0.07,-0.11,1.02,-0.24,-0.49,-0.12,,,
494080,-0.07,-0.11,1.02,0.06,-0.61,-0.06,,,
494680,-0.07,-0.11,1.02,-0.24,-0.49,-0.12,,,
495281,-0.07,-0.11,1.02,-0.18,-0.73,-0.06,,,
