Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
251958,-0.24,-0.54,0.81,-56.95,61.71,28.44,,,
252550,1.05,-1.22,1.09,179.02,92.77,124.21,,,
253144,0.12,-0.71,0.66,9.03,39.25,-27.40,,,
253737,0.11,-0.48,0.85,-106.20,19.17,32.53,,,
254330,0.25,-0.67,0.96,102.23,-18.43,-11.72,,,
254923,0.07,-0.55,0.87,-20.63,11.35,-29.72,,,
255516,0.16,-0.82,0.54,18.49,-52.49,104.74,,,
256109,0.22,-0.57,1.14,46.51,-7.32,-28.56,,,
256702,0.08,-0.55,0.63,-49.44,30.88,-0.37,,,
257294,0.17,-0.70,0.69,-74.40,-61.16,133.00,,,
257940,0.18,-0.93,0.65,1.34,-57.01,9.09,,,
258532,0.02,-0.70,0.86,-21.36,17.40,11.29,,,
259125,0.12,-0.65,0.85,36.68,-51.51,63.54,,,
259717,0.15,-0.78,0.65,-16.05,58.04,-80.81,,,
260310,0.04,-0.34,0.88,-60.49,53.34,-39.43,,,
260903,0.19,-0.54,1.00,53.22,-18.19,3.78,,,
261495,0.36,-0.58,0.72,5.07,-86.24,45.10,,,
262088,0.18,-0.65,0.67,19.78,42.05,-53.83,,,
262680,0.25,-0.67,0.79,59.63,-48.52,77.82,,,
263273,0.11,-0.62,0.74,-78.98,-37.17,-34.55,,,
263865,0.22,-0.47,0.98,55.05,7.57,-2.81,,,
264508,0.37,-0.60,0.77,13.37,-43.40,45.41,,,
265101,0.29,-0.71,0.59,-43.58,7.26,-32.10,,,
265693,0.38,-0.72,0.55,6.10,-15.38,11.17,,,
266286,0.45,-0.87,0.50,1.65,1.28,4.27,,,
266878,0.27,-0.92,0.40,-22.52,31.25,-12.94,,,
267470,0.30,-0.71,0.72,59.57,-58.11,14.95,,,
268063,0.22,-0.76,0.76,-66.04,50.23,23.38,,,
268656,0.29,-0.69,0.77,-31.92,-42.66,42.54,,,
269249,0.24,-0.92,0.32,-10.56,-15.87,5.86,,,
269841,0.34,-0.88,0.30,-8.12,-2.62,9.34,,,
270434,0.21,-0.99,0.02,-4.82,1.04,1.46,,,
271034,0.11,-0.98,0.05,-10.99,-13.67,1.10,,,
271670,0.06,-1.01,-0.06,8.42,-13.79,15.99,,,
272263,0.02,-0.99,-0.03,2.62,-5.74,1.10,,,
272855,0.02,-1.00,0.03,2.81,-0.06,-7.81,,,
273448,0.11,-1.02,0.07,-10.25,10.80,-8.91,,,
274040,0.27,-0.99,0.16,4.21,26.12,-8.67,,,
274632,0.29,-0.94,0.23,-0.79,2.44,-1.34,,,
275223,0.29,-0.94,0.22,-0.49,-0.67,-0.85,,,
275815,0.28,-0.94,0.21,-1.53,0.37,-0.12,,,
276408,0.26,-0.98,0.22,0.73,-2.26,3.42,,,
277000,0.26,-0.96,0.24,-1.04,2.38,2.75,,,
277601,0.21,-0.96,0.24,3.36,2.32,-3.66,,,
278193,0.24,-0.96,0.27,0.67,-0.49,0.49,,,
278827,0.31,-0.86,0.35,8.30,88.81,-68.91,,,
279420,0.18,-0.56,0.83,30.88,35.64,-4.15,,,
280013,0.00,-0.43,0.80,-29.91,-15.75,-58.78,,,
280606,-0.07,-0.93,0.57,-66.59,33.94,3.66,,,
281199,0.17,-0.91,0.41,10.68,-14.28,-8.61,,,
281792,0.24,-0.87,0.60,-0.12,41.87,-70.43,,,
282384,0.17,-0.97,0.27,-3.23,-0.18,5.19,,,
282976,0.13,-0.94,0.20,-16.60,-6.10,-1.53,,,
283569,0.07,-1.00,0.13,1.04,-2.99,4.03,,,
284169,0.06,-1.00,0.10,-0.61,1.65,0.06,,,
284762,0.05,-1.01,0.12,0.37,0.12,-0.37,,,
285354,0.07,-0.98,0.15,19.84,35.64,-19.90,,,
285990,0.17,-0.99,0.13,5.74,-5.31,2.62,,,
286582,0.08,-0.93,0.33,46.94,0.37,1.53,,,
287174,-0.01,-0.95,0.36,-34.06,14.89,19.59,,,
287768,-0.16,-1.01,-0.00,-6.77,-5.31,7.57,,,
288360,-0.23,-0.92,-0.18,-25.57,-39.00,1.95,,,
288954,-0.21,-0.97,-0.18,-2.50,-0.79,-2.75,,,
289546,-0.20,-0.97,-0.17,-4.52,2.44,-10.80,,,
290139,-0.11,-1.00,-0.12,5.25,-1.71,-3.60,,,
290741,-0.09,-0.99,-0.12,7.51,1.10,-2.69,,,
291333,0.01,-1.05,-0.08,21.67,-1.16,-7.93,,,
291926,-0.03,-0.91,-0.07,87.59,8.30,6.90,,,
292519,-0.12,-0.99,0.22,-3.60,-2.75,4.58,,,
293154,-0.13,-0.98,0.21,-4.76,-4.21,1.71,,,
293746,-0.12,-0.99,0.20,0.37,0.18,0.24,,,
294337,-0.12,-0.99,0.18,1.16,-0.12,1.22,,,
294930,-0.03,-0.98,0.02,-16.66,2.01,-5.00,,,
295523,0.02,-0.92,0.23,41.44,-9.52,1.89,,,
296116,-0.09,-0.83,0.57,-3.66,-5.86,13.92,,,
296708,0.01,-0.67,0.74,133.36,-109.74,8.67,,,
297301,0.11,-0.47,0.89,32.90,-28.44,-23.38,,,
297903,-0.03,-0.50,0.98,-15.26,20.26,3.97,,,
298495,0.36,-0.84,0.84,-95.21,152.22,-107.60,,,
299089,0.10,-0.55,0.88,-27.83,-27.71,22.28,,,
299681,-0.60,-0.33,0.20,-165.28,44.49,326.54,,,
300318,0.45,-0.91,0.17,-21.24,-69.76,45.29,,,
300910,-0.08,-0.93,0.39,34.73,-18.13,35.95,,,
301503,-0.13,-0.81,0.37,28.50,10.07,13.79,,,
302096,-0.20,-0.79,0.75,68.42,-39.12,-9.95,,,
302689,-0.07,-0.51,0.92,78.92,-7.32,-23.50,,,
303282,0.18,-0.79,0.54,-56.76,4.70,17.03,,,
303883,0.53,-0.62,0.24,1.40,0.18,21.18,,,
304476,0.19,-0.97,0.29,15.63,5.25,10.86,,,
305069,0.19,-0.95,0.34,-1.59,-0.73,0.37,,,
305661,0.21,-0.94,0.32,-1.22,-3.36,-3.11,,,
306254,0.20,-0.94,0.30,-2.75,0.92,-0.92,,,
306846,0.19,-0.95,0.30,-0.24,-1.59,-1.40,,,
307480,0.21,-0.95,0.28,-0.92,0.31,-0.79,,,
308072,0.28,-0.94,0.21,-7.63,-47.49,10.44,,,
308664,0.25,-0.99,0.20,6.65,8.06,-9.83,,,
309257,0.24,-0.94,0.22,-0.12,2.50,-0.31,,,
309849,0.24,-0.96,0.22,0.37,-1.10,-0.85,,,
310441,0.25,-0.96,0.22,0.00,-1.16,0.49,,,
311025,0.23,-0.95,0.23,0.98,-1.28,0.49,,,
311617,0.25,-0.96,0.22,0.31,1.71,0.31,,,
312208,0.27,-0.83,0.28,61.40,0.31,-15.32,,,
312800,0.39,-0.50,0.71,-7.02,22.58,20.14,,,
313393,0.21,-0.44,0.92,-0.79,12.63,5.62,,,
313985,0.07,-0.78,1.21,79.96,17.82,-11.29,,,
314578,0.24,-0.74,0.84,77.94,51.33,-48.65,,,
315214,0.10,-0.54,0.79,-22.64,40.10,-31.80,,,
315806,0.04,-0.54,0.88,-3.05,6.23,61.52,,,
316399,0.06,-0.62,0.73,3.11,41.26,-68.12,,,
316991,0.25,-0.65,0.69,-42.42,-76.29,115.36,,,
317594,0.20,-0.61,1.15,74.40,-1.71,-9.64,,,
318186,0.16,-0.54,0.67,-65.55,17.15,-31.98,,,
318779,0.31,-0.67,0.64,-51.76,-45.10,78.74,,,
319371,0.20,-0.66,1.19,82.89,12.63,-6.77,,,
319963,0.15,-0.48,0.77,8.61,5.37,-100.89,,,
320556,-0.03,-0.70,1.38,93.81,11.23,45.53,,,
321149,0.02,-0.66,0.73,-16.60,-24.72,84.17,,,
321784,0.28,-0.61,1.12,64.76,2.87,7.14,,,
322376,0.18,-0.52,0.73,17.64,17.09,-90.39,,,
322969,0.11,-0.52,0.83,-100.46,18.01,-9.16,,,
323562,0.47,-0.62,0.97,108.83,-11.29,-52.92,,,
324164,0.31,-0.66,0.64,-3.23,2.50,4.15,,,
324757,0.43,-0.80,0.48,17.64,-38.88,26.98,,,
325349,0.45,-0.79,0.40,10.01,-24.66,5.37,,,
325942,0.44,-0.78,0.47,13.61,26.43,-15.87,,,
326535,0.32,-0.66,0.78,13.24,29.60,15.81,,,
327127,0.29,-0.50,0.89,-9.28,-24.78,33.39,,,
327720,0.39,-0.69,0.69,-38.02,-33.57,-7.20,,,
328313,0.35,-0.79,0.50,-11.29,-1.89,0.31,,,
328906,0.36,-0.84,0.42,-6.77,-3.91,-2.14,,,
329541,0.29,-0.79,0.40,-6.59,37.72,-19.17,,,
330135,0.37,-0.86,0.36,-4.15,4.09,0.55,,,
330736,0.35,-0.87,0.42,-4.46,8.73,-2.32,,,
331328,0.30,-0.82,0.54,0.85,56.95,-29.24,,,
331921,0.29,-0.55,0.92,16.17,43.64,-1.89,,,
332513,0.26,-0.49,0.86,28.81,-48.95,72.20,,,
333106,0.28,-0.70,0.73,23.19,-56.03,48.10,,,
333698,0.36,-0.68,0.68,-8.67,-12.76,-15.99,,,
334290,0.34,-0.81,0.42,-33.14,1.53,-6.41,,,
334884,0.47,-0.79,0.45,8.67,14.04,-23.93,,,
335476,0.29,-0.81,0.63,-24.66,12.76,-5.86,,,
336111,0.27,-1.02,-0.08,-81.54,-17.52,39.61,,,
336704,0.08,-1.02,0.21,29.42,-11.41,17.09,,,
337305,0.03,-1.00,0.07,-15.44,-17.70,10.93,,,
337898,-0.06,-1.07,0.21,41.14,4.52,6.77,,,
338490,0.03,-0.94,0.25,43.70,-24.48,4.15,,,
339083,0.20,-0.56,0.80,38.82,-12.51,17.64,,,
339675,-0.07,-0.57,0.84,-3.36,37.72,-11.66,,,
340269,-0.23,-0.55,0.84,18.19,-16.36,23.25,,,
340861,-0.27,-0.47,0.91,-0.67,26.79,-6.77,,,
341453,-0.42,-0.40,0.87,-30.70,41.87,22.46,,,
342046,-0.27,-0.26,0.88,-15.69,3.85,-9.46,,,
342639,-0.37,-0.21,0.92,-26.18,6.04,-14.59,,,
343284,-0.33,-0.30,0.92,18.92,-13.49,-20.69,,,
343877,-0.20,-0.27,1.01,-6.41,-23.93,-46.51,,,
344470,-0.01,-0.66,0.87,-46.33,11.60,18.49,,,
345062,0.01,-0.78,0.73,-10.56,-34.79,22.71,,,
345655,-0.04,-0.94,0.22,-35.89,-50.72,49.19,,,
346248,0.16,-0.96,0.28,2.50,-5.37,-2.50,,,
346840,0.27,-0.65,0.79,52.67,-24.23,-3.91,,,
347434,0.24,-0.60,0.85,-11.54,21.48,0.49,,,
348026,0.09,-0.78,0.67,-20.32,-21.36,-33.14,,,
348618,0.16,-0.79,0.56,8.97,-24.60,-5.55,,,
349211,0.17,-0.86,0.47,-26.86,5.62,-17.70,,,
349812,0.19,-0.88,0.48,-6.16,4.82,-1.95,,,
350446,0.20,-0.88,0.47,1.95,-2.01,0.49,,,
351038,0.19,-0.88,0.48,-1.46,-1.46,-0.06,,,
351631,0.19,-0.88,0.48,-0.92,-0.12,0.12,,,
352223,0.19,-0.88,0.49,0.49,-1.34,-1.16,,,
352814,0.18,-0.91,0.45,-8.30,-4.27,5.55,,,
353407,0.18,-0.91,0.42,-1.71,-0.12,-0.55,,,
353999,0.18,-0.91,0.42,-1.34,0.24,-0.37,,,
354591,0.18,-0.90,0.42,0.18,-0.43,-0.06,,,
355183,0.18,-0.91,0.42,-0.12,-0.73,0.24,,,
355775,0.18,-0.91,0.41,-0.31,-0.61,0.00,,,
356367,0.09,-0.92,0.19,-43.40,-32.96,-0.24,,,
356968,0.08,-0.99,0.11,-12.08,8.61,-8.36,,,
357604,0.05,-1.01,0.08,0.98,-0.79,-1.77,,,
358196,0.07,-1.00,0.09,-1.22,-0.92,0.49,,,
358788,0.03,-1.00,0.09,0.79,0.12,0.00,,,
359380,0.06,-1.00,0.12,6.47,2.56,-8.12,,,
359972,0.19,-0.83,0.59,17.52,47.42,-39.61,,,
360565,-0.03,-0.55,0.88,63.05,8.73,-15.56,,,
361157,-0.04,-0.25,1.01,-15.69,14.28,-21.18,,,
361751,-0.58,-0.63,0.62,-52.80,144.59,55.36,,,
362343,-0.95,-0.35,0.02,5.37,-18.43,9.89,,,
362936,-0.94,-0.27,0.28,0.49,4.52,0.24,,,
363536,-0.94,-0.26,0.28,1.46,-5.13,3.91,,,
364128,-0.94,-0.25,0.30,-0.06,-1.59,1.22,,,
364762,-0.94,-0.24,0.29,-0.61,3.36,-0.18,,,
365355,-0.94,-0.24,0.28,-0.06,-0.85,0.67,,,
365947,-0.94,-0.24,0.30,0.61,-2.01,2.26,,,
366539,-0.94,-0.22,0.32,0.31,-3.05,-1.16,,,
367131,-0.94,-0.23,0.31,-0.18,-0.24,0.49,,,
367724,-0.93,-0.23,0.33,-0.24,-0.18,0.06,,,
368316,-0.94,-0.22,0.32,-0.31,1.28,-1.53,,,
368909,-0.94,-0.21,0.33,0.43,-3.72,-0.06,,,
369501,-0.94,-0.22,0.32,-0.18,-0.79,-0.55,,,
370103,-0.94,-0.21,0.33,-0.12,0.37,-0.79,,,
370695,-0.94,-0.21,0.35,2.75,-2.99,5.62,,,
371287,-0.94,-0.21,0.34,0.06,-1.95,0.73,,,
371923,-0.94,-0.22,0.32,0.00,-0.49,0.61,,,
372515,-0.94,-0.21,0.33,0.12,-1.77,1.46,,,
373108,-0.94,-0.20,0.32,-0.24,-0.67,0.18,,,
373700,-0.94,-0.20,0.33,-0.43,-1.83,0.43,,,
374292,-0.93,-0.21,0.34,-0.43,0.98,-1.16,,,
374884,-0.94,-0.21,0.33,-1.28,2.62,-3.17,,,
375476,-0.94,-0.22,0.33,-0.43,1.16,-0.31,,,
376069,-0.93,-0.21,0.33,-0.18,0.55,0.98,,,
376670,-0.94,-0.20,0.34,0.00,0.24,-0.24,,,
377263,-0.94,-0.23,0.24,-55.91,1.83,-6.04,,,
377855,-0.93,-0.26,0.30,9.58,-22.71,26.67,,,
378447,-0.91,-0.12,0.44,-0.31,-0.79,-1.16,,,
379082,-0.92,-0.10,0.42,0.12,-1.16,-0.12,,,
379674,-0.92,-0.10,0.44,0.12,-0.79,0.43,,,
380267,-0.92,-0.10,0.41,0.92,-2.01,1.89,,,
380859,-0.92,-0.11,0.41,-0.43,1.53,-1.34,,,
381452,-0.92,-0.10,0.42,0.49,1.28,2.01,,,
382044,-0.92,-0.10,0.42,0.79,-1.46,0.18,,,
382636,-0.91,-0.10,0.43,-0.98,3.72,-2.69,,,
383238,-0.92,-0.10,0.43,0.37,-0.61,-0.12,,,
383830,-0.91,-0.10,0.44,-0.37,-0.55,-0.12,,,
384423,-0.91,-0.09,0.45,0.18,-2.14,1.04,,,
385015,-0.92,-0.09,0.44,-0.12,-0.31,-0.49,,,
385607,-0.91,-0.10,0.43,0.55,0.43,0.49,,,
386242,-0.91,-0.09,0.44,-0.31,-0.24,-0.18,,,
386835,-0.91,-0.10,0.44,-0.18,-1.53,0.67,,,
387428,-0.91,-0.10,0.45,-0.67,-2.87,0.18,,,
388020,-0.91,-0.09,0.44,0.43,-0.37,-1.22,,,
388612,-0.92,-0.09,0.43,-0.79,2.01,-0.37,,,
389204,-0.91,-0.08,0.45,0.55,-1.28,0.37,,,
389804,-0.91,-0.08,0.45,0.00,0.12,-0.55,,,
390397,-0.91,-0.09,0.45,-0.55,0.55,-0.49,,,
390989,-0.91,-0.08,0.45,0.06,-0.12,0.67,,,
391582,-0.91,-0.09,0.43,0.79,-3.05,1.53,,,
392174,-0.91,-0.09,0.45,-0.55,-1.16,0.61,,,
392766,-0.91,-0.08,0.45,-0.18,-1.22,-0.67,,,
393401,-0.91,-0.09,0.45,-1.16,-0.12,-0.37,,,
393993,-0.91,-0.09,0.44,-0.18,-1.04,-0.55,,,
394586,-0.50,-0.85,-0.09,-15.75,-25.45,32.84,,,
395179,-0.79,-0.44,-0.16,1.95,-54.99,-8.67,,,
395772,-0.91,-0.14,0.32,96.01,-56.46,159.91,,,
396373,-0.95,-0.07,0.36,-8.00,1.77,-7.32,,,
396966,-0.88,-0.01,0.50,3.11,7.20,-4.09,,,
397559,-0.85,0.01,0.56,-0.18,29.54,-4.46,,,
398151,-0.89,-0.02,0.50,11.54,7.20,-3.36,,,
398744,-0.94,-0.12,0.35,1.53,-17.40,7.75,,,
399336,-0.90,-0.40,0.13,-57.56,42.54,-82.76,,,
399929,-0.91,-0.36,0.24,-62.32,15.99,-44.43,,,
400565,-0.75,-0.44,0.53,-62.68,-35.89,-30.64,,,
401158,-0.84,-0.54,0.21,2.87,7.87,47.61,,,
401751,-0.91,-0.32,0.35,-2.69,-4.64,5.07,,,
402343,-0.89,-0.23,0.44,-2.08,3.97,0.06,,,
402945,-0.90,-0.32,0.36,3.11,-4.21,-2.08,,,
403537,-0.91,-0.28,0.36,-0.61,2.75,-1.77,,,
404129,-0.90,-0.27,0.39,90.21,62.99,-41.38,,,
404722,0.01,-0.94,0.55,24.78,-120.00,-168.27,,,
405315,0.47,-0.91,0.58,2.81,-63.78,24.54,,,
405908,0.24,-0.89,0.13,12.70,-84.17,-4.15,,,
406501,0.48,-0.26,0.81,5.98,17.09,135.01,,,
407094,0.43,-0.93,0.47,67.63,-28.20,-62.38,,,
407729,0.20,-0.50,0.67,-45.10,138.24,-95.28,,,
408321,0.25,-0.55,0.66,18.49,-28.38,20.87,,,
408915,0.22,-0.69,0.76,3.54,18.13,-32.71,,,
409516,0.42,-0.58,0.71,58.53,-63.42,38.09,,,
410109,0.27,-0.58,0.81,-17.03,-2.93,24.23,,,
410701,0.17,-0.68,0.75,-33.08,23.62,-9.58,,,
411293,0.14,-0.83,0.55,-3.60,0.73,4.64,,,
411886,0.22,-0.84,0.52,16.48,-67.75,14.59,,,
412478,0.28,-0.81,0.47,6.96,-16.05,-1.04,,,
413071,0.29,-0.79,0.55,-5.00,24.11,-19.90,,,
413663,0.32,-0.77,0.59,-12.82,37.23,-39.92,,,
414257,0.33,-0.76,0.59,1.89,-5.49,3.97,,,
414892,0.21,-0.84,0.49,-13.31,34.36,-10.86,,,
415485,0.18,-1.10,-0.10,-69.82,-12.39,-3.23,,,
416087,0.42,-0.83,0.40,30.70,50.96,-28.02,,,
416679,0.49,-0.54,0.82,-38.64,-31.92,-61.10,,,
417273,0.36,-0.68,1.14,-135.01,40.04,24.54,,,
417865,0.27,-0.80,0.70,-1.10,4.21,-46.02,,,
418457,0.19,-0.39,0.73,44.13,76.84,15.50,,,
419050,0.58,-1.32,0.61,19.53,-177.92,71.47,,,
419642,0.05,-0.64,0.81,-120.24,-21.67,-11.84,,,
420236,0.09,-0.47,0.91,22.28,-15.38,4.27,,,
420828,0.08,-0.47,0.92,28.44,-36.68,77.58,,,
421421,0.32,-0.53,0.81,-27.53,-86.30,24.48,,,
422055,0.36,-0.63,0.56,-7.39,-5.55,20.75,,,
422682,0.46,-0.71,0.61,21.42,-1.59,5.92,,,
423283,0.51,-0.52,0.67,37.90,-88.38,64.45,,,
423883,0.44,-0.68,0.49,-3.85,3.66,7.26,,,
424483,0.29,-0.72,0.64,-6.29,15.26,-10.99,,,
425083,0.19,-0.61,0.73,16.54,43.09,-49.01,,,
425684,0.14,-0.56,0.82,-50.72,-23.56,-16.42,,,
426285,0.20,-0.41,0.78,-6.77,-38.88,89.29,,,
426885,0.07,-0.42,0.96,9.70,3.17,9.40,,,
427485,0.21,-0.36,0.91,7.93,16.30,23.07,,,
428085,0.23,-0.51,0.88,14.53,-22.46,125.85,,,
428729,-0.36,-0.62,0.96,46.45,-14.53,11.47,,,
429338,-0.08,-0.56,0.77,-39.49,48.71,22.46,,,
429938,-0.25,-0.57,0.98,-24.66,-16.30,-23.44,,,
430540,-0.30,-0.39,0.79,48.65,22.34,-18.49,,,
431140,-0.56,-0.67,1.02,4.88,-45.10,-16.05,,,
431741,-0.34,-0.44,0.79,44.80,21.79,-6.71,,,
432341,-0.27,-0.33,0.74,21.12,2.56,33.63,,,
432941,-0.44,-0.61,1.13,40.41,-11.72,21.06,,,
433542,-0.51,-0.30,0.88,-1.34,-18.07,-16.97,,,
434143,-0.26,-0.34,0.95,-5.86,-5.62,-52.92,,,
434744,-0.06,-0.59,0.79,-63.72,-10.99,-15.93,,,
435345,0.05,-0.80,0.46,-49.93,0.98,11.29,,,
436035,0.12,-0.97,0.45,-1.40,-6.53,-0.55,,,
436636,0.10,-0.93,0.40,4.82,-41.08,8.73,,,
437236,0.15,-0.90,0.36,-9.58,21.30,-9.77,,,
437837,0.15,-0.66,0.66,101.26,-43.64,36.74,,,
438437,0.40,-0.50,0.86,84.17,70.01,31.25,,,
439037,0.31,-0.61,0.89,34.91,53.28,-65.98,,,
439638,0.34,-0.56,0.71,-62.32,-3.23,99.18,,,
440238,0.21,-0.66,0.91,-20.75,-19.04,70.50,,,
440840,0.26,-0.35,0.90,-53.16,-40.71,65.98,,,
441440,0.15,-0.67,0.67,-26.86,62.62,-55.85,,,
442041,0.20,-0.48,0.70,-103.39,22.95,18.31,,,
442692,0.11,-0.61,0.93,-11.90,-40.34,66.96,,,
443293,0.03,-0.68,0.83,-105.71,-30.64,-9.52,,,
443894,0.08,-0.77,0.49,-3.60,108.58,-59.75,,,
444494,0.02,-0.44,0.93,-144.65,114.14,-52.61,,,
445095,-0.03,-0.63,0.79,7.51,-42.60,53.28,,,
445696,0.12,-0.56,0.81,172.00,-76.66,7.93,,,
446296,-0.02,-0.59,0.84,-127.14,-56.88,4.88,,,
446897,0.15,-0.61,0.68,-52.06,87.71,-50.66,,,
447497,0.20,-0.64,0.68,-63.35,-6.96,60.67,,,
448098,0.21,-0.56,1.01,79.35,3.97,2.69,,,
448707,0.15,-0.48,0.87,1.83,-2.26,-82.28,,,
449307,0.10,-0.66,1.12,62.68,15.93,-8.73,,,
449951,0.20,-0.69,0.82,-166.26,-0.92,85.27,,,
450551,0.26,-0.76,0.64,47.61,-61.28,80.81,,,
451153,0.07,-0.62,1.00,17.76,25.45,-6.35,,,
451752,0.12,-0.56,0.82,-12.27,25.21,-113.83,,,
452353,0.07,-0.67,0.91,145.32,62.93,-8.91,,,
452953,0.24,-0.86,0.53,20.87,-70.68,162.66,,,
453553,0.27,-0.66,0.76,189.03,-52.25,8.06,,,
454155,0.05,-0.88,0.56,-100.83,24.35,-114.56,,,
454755,0.13,-0.74,0.89,117.55,61.40,-32.10,,,
455366,0.19,-0.76,0.58,73.49,-36.99,93.87,,,
455966,0.53,-0.68,1.07,137.21,-16.97,-51.82,,,
456566,0.14,-0.84,0.62,-69.70,18.86,-35.71,,,
457211,0.19,-0.95,0.71,22.16,52.43,12.94,,,
457811,0.22,-0.74,0.60,3.60,-178.77,56.82,,,
458412,0.26,-0.90,0.37,3.05,12.15,11.60,,,
459012,0.26,-0.91,0.40,24.05,-1.04,8.36,,,
459612,0.22,-0.86,0.48,6.41,13.85,-4.33,,,
460213,0.23,-0.78,0.63,11.96,26.55,-26.67,,,
460813,0.18,-0.70,0.68,-14.71,13.24,-11.29,,,
461414,0.18,-0.57,0.85,42.66,-37.11,78.13,,,
462023,0.04,-0.62,0.80,20.69,24.29,-56.52,,,
462623,0.14,-0.65,0.73,19.17,-7.32,60.91,,,
463223,0.05,-0.67,0.71,8.61,36.38,-61.40,,,
463823,0.14,-0.62,0.84,-8.85,-15.93,66.04,,,
464467,-0.02,-0.48,0.82,-15.20,5.49,6.77,,,
465067,0.23,-0.42,0.84,20.87,-13.92,3.23,,,
465667,0.23,-0.41,0.95,18.25,-20.81,36.68,,,
466267,0.19,-0.52,0.85,-9.77,60.79,-59.27,,,
466867,-0.03,-0.54,0.93,10.25,18.80,-35.58,,,
467468,0.03,-0.63,1.00,19.78,37.35,30.40,,,
468068,-0.02,-0.39,0.74,-32.59,-48.52,-8.00,,,
468679,-0.12,-0.58,0.83,-27.59,7.20,14.77,,,
469278,-0.29,-0.59,0.80,31.49,11.35,12.94,,,
469878,-0.31,-0.26,0.81,-12.88,-20.87,-46.33,,,
470480,-0.06,-0.52,0.91,-14.77,-6.53,1.89,,,
471123,0.16,-0.39,0.98,-64.58,22.52,-30.03,,,
471724,0.07,-0.74,0.67,-20.45,32.90,-21.24,,,
472324,-0.58,-1.34,1.40,49.19,430.97,436.71,,,
472924,0.07,-1.01,0.48,23.01,-14.22,5.62,,,
473525,-0.04,-0.95,0.16,21.73,-3.91,-7.87,,,
474125,0.11,-0.97,0.40,3.91,3.78,-10.86,,,
474725,0.08,-0.92,0.42,-0.67,1.53,-0.12,,,
475333,0.07,-0.91,0.47,-0.37,1.34,-0.37,,,
475934,0.05,-0.88,0.49,-3.23,-19.90,5.98,,,
476533,0.05,-0.92,0.42,-3.85,0.37,-2.08,,,
477133,0.07,-0.92,0.41,-1.53,-0.18,-1.65,,,
477734,0.05,-0.92,0.39,-14.89,21.30,-11.60,,,
478377,0.08,-0.93,0.40,4.82,1.16,0.98,,,
478977,0.07,-0.92,0.42,-2.93,-0.73,-1.34,,,
479577,0.07,-0.93,0.41,-0.61,-0.85,-0.18,,,
480176,0.07,-0.92,0.41,-0.43,-0.61,-0.18,,,
480777,0.06,-0.95,0.41,-27.83,9.70,-11.05,,,
481376,0.08,-0.99,0.37,-1.04,-1.65,-0.06,,,
481986,0.19,-0.96,0.21,-1.40,4.76,-4.21,,,
482585,0.16,-0.97,0.24,1.28,-1.40,2.26,,,
483184,0.16,-0.97,0.24,-2.69,1.95,-3.11,,,
483785,0.14,-0.98,0.25,-4.03,1.59,-2.44,,,
484384,0.16,-0.97,0.24,1.53,-2.01,0.92,,,
484985,0.07,-0.93,0.44,1.83,-0.79,0.49,,,
485626,0.09,-0.91,0.41,-0.73,-0.61,-0.55,,,
486226,0.09,-0.93,0.41,1.34,0.73,-0.98,,,
486825,0.09,-0.92,0.41,0.12,-0.98,-0.06,,,
487424,0.09,-0.92,0.41,-0.18,-0.31,0.00,,,
488024,0.09,-0.93,0.41,0.31,-0.67,-0.37,,,
488633,0.09,-0.92,0.41,0.31,-0.79,0.79,,,
489233,0.08,-0.92,0.42,-0.18,0.18,-0.06,,,
489832,0.08,-0.93,0.41,-0.73,1.10,0.24,,,
490431,-0.19,-1.02,0.37,75.26,171.63,-12.94,,,
491032,0.19,-0.60,0.66,-30.46,1.40,-50.23,,,
491632,0.24,-0.31,1.11,-90.88,79.41,-93.99,,,
492234,0.21,-0.54,0.82,35.58,157.78,-2.93,,,
492877,0.20,-0.22,1.04,1.71,-18.31,12.82,,,
493477,0.23,-0.17,0.97,-26.67,-47.85,32.59,,,
494078,0.28,-0.28,0.95,-33.81,-78.13,-17.33,,,
494678,0.21,-0.30,0.87,7.45,21.73,-36.19,,,
495288,0.29,-0.17,1.07,43.95,54.50,-21.91,,,
495888,0.16,-0.23,1.06,4.15,-8.18,1.95,,,
496488,0.19,-0.14,0.97,-18.37,-49.56,18.92,,,
497088,0.15,-0.27,1.02,-37.05,-52.00,31.92,,,
497688,0.22,-0.37,0.96,-36.25,-43.46,-1.10,,,
498289,0.16,-0.27,1.02,-24.78,-16.48,8.00,,,
498889,0.19,-0.36,0.96,-35.58,-59.94,34.91,,,
499533,0.25,-0.38,0.83,-4.21,-1.65,-15.56,,,
500133,0.25,-0.37,0.85,-12.82,-22.22,0.12,,,
500733,0.26,-0.36,0.86,-14.47,-38.45,10.62,,,
501334,0.25,-0.35,0.94,1.71,0.55,-2.08,,,
501941,0.21,-0.31,0.96,0.00,0.31,-0.73,,,
502542,0.20,-0.30,0.95,-5.92,14.40,-12.88,,,
503141,0.17,-0.31,0.97,1.22,0.37,0.00,,,
503740,0.16,-0.31,0.97,-2.20,-0.55,0.73,,,
504341,0.15,-0.31,0.98,1.59,0.12,-0.67,,,
504940,0.15,-0.30,0.97,-0.43,-1.34,-0.37,,,
505541,0.15,-0.31,0.97,-2.01,0.61,0.49,,,
