Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
248514,0.18,-0.96,-0.03,39.92,17.09,8.00,,,
249107,0.33,-0.97,0.12,18.01,6.77,-17.58,,,
249700,0.23,-0.77,0.66,3.72,42.72,-18.01,,,
250303,0.06,-0.52,0.90,6.96,-19.23,0.79,,,
250896,-0.11,-0.49,0.67,13.00,55.18,3.42,,,
251490,0.15,-0.69,0.81,2.01,5.55,-4.82,,,
252125,0.46,-0.58,0.89,38.82,-60.55,0.55,,,
252718,0.32,-0.38,0.82,-2.69,-28.75,1.53,,,
253311,0.24,-0.55,0.92,8.18,9.28,20.39,,,
253904,0.08,-0.45,0.87,19.10,-9.34,-16.30,,,
254498,0.00,-0.55,0.88,-4.88,12.94,-18.80,,,
255091,0.07,-0.37,0.88,10.01,-36.32,-28.87,,,
255684,0.04,-0.49,0.89,-18.07,-8.18,-10.01,,,
256277,0.13,-0.53,0.95,-12.27,18.37,27.95,,,
256879,0.11,-0.59,0.76,-21.79,-2.99,5.37,,,
257473,0.03,-0.63,0.79,2.44,-21.61,-31.13,,,
258066,0.09,-0.60,0.78,3.72,1.04,7.39,,,
258659,0.05,-0.65,0.84,-4.33,-6.71,-3.36,,,
259295,0.09,-0.63,0.79,1.53,-2.99,2.87,,,
259887,0.17,-0.57,0.76,3.97,6.16,13.00,,,
260481,0.10,-0.56,0.80,-6.10,-0.31,4.21,,,
261074,0.10,-0.62,0.75,8.00,4.88,-6.16,,,
261667,0.11,-0.65,0.83,-8.91,1.34,-4.52,,,
262260,0.11,-0.61,0.81,4.39,-5.25,30.15,,,
262854,0.05,-0.63,0.84,2.69,-3.54,4.39,,,
263446,0.07,-0.62,0.78,-6.04,-4.03,3.11,,,
264048,0.03,-0.68,0.86,-17.21,0.92,13.79,,,
264642,0.06,-0.59,0.75,8.24,6.04,-11.47,,,
265234,0.10,-0.62,0.80,3.30,-0.31,-5.86,,,
265828,0.10,-0.66,0.82,-8.54,-11.23,-8.79,,,
266463,0.04,-0.60,0.81,11.84,0.00,13.12,,,
267056,0.06,-0.61,0.81,4.88,-1.65,0.00,,,
267649,0.07,-0.75,0.92,-2.26,-12.02,-4.52,,,
268242,0.02,-0.62,0.80,-12.45,12.70,5.86,,,
268836,0.10,-0.80,0.66,-50.90,-63.23,18.43,,,
269429,0.12,-0.86,0.52,-4.64,-11.47,3.54,,,
270023,0.13,-0.92,0.49,-4.39,7.63,-6.71,,,
270624,-0.02,-0.66,0.82,43.21,17.58,-34.61,,,
271217,-0.04,-0.57,0.79,-18.55,-6.47,-10.13,,,
271812,0.02,-0.60,0.81,-5.68,-0.31,-0.73,,,
272404,0.00,-0.61,0.81,-11.66,4.58,-10.50,,,
272998,0.03,-0.64,0.82,-3.54,-0.31,2.20,,,
273635,0.01,-0.69,0.79,-2.38,-5.25,4.64,,,
274227,-0.03,-0.62,0.78,0.49,0.43,0.37,,,
274821,-0.01,-0.74,0.84,-9.40,-3.42,12.94,,,
275414,-0.04,-0.64,0.79,-6.23,12.82,-3.11,,,
276008,-0.02,-0.60,0.82,-7.75,-4.27,-6.23,,,
276601,-0.00,-0.63,0.82,-6.41,-12.45,-0.31,,,
277203,0.02,-0.62,0.81,-0.31,8.73,4.52,,,
277796,-0.04,-0.61,0.84,23.38,-27.22,-24.23,,,
278389,-0.03,-0.62,0.80,-10.80,-6.47,-1.89,,,
278983,0.07,-0.75,0.73,15.20,-10.38,8.54,,,
279576,-0.02,-0.69,0.79,-14.04,21.97,-2.69,,,
280171,-0.05,-0.64,0.80,16.17,-19.84,-12.33,,,
280805,0.00,-0.64,0.78,0.61,16.11,4.03,,,
281398,-0.00,-0.66,0.82,-11.17,1.65,-6.16,,,
281992,0.02,-0.63,0.78,-3.97,5.86,-3.91,,,
282584,-0.01,-0.61,0.78,7.87,-2.50,1.53,,,
283178,0.01,-0.67,0.84,-29.42,2.14,2.20,,,
283780,0.05,-0.63,0.77,3.17,-1.22,-7.02,,,
284373,0.04,-0.67,0.89,-1.65,0.55,-3.66,,,
284966,-0.01,-0.66,0.82,14.10,-0.37,-2.44,,,
285559,-0.02,-0.64,0.88,-2.08,9.83,-0.73,,,
286153,-0.00,-0.68,0.83,-3.72,-1.53,-10.56,,,
286746,0.00,-0.63,0.82,-1.59,-5.49,-1.04,,,
287339,0.01,-0.64,0.86,3.85,-4.64,10.01,,,
287975,0.03,-0.59,0.80,2.99,4.70,-1.28,,,
288568,0.03,-0.65,0.84,0.00,-5.25,4.33,,,
289161,0.05,-0.63,0.79,-4.27,0.49,0.98,,,
289753,0.01,-0.67,0.76,12.63,10.44,-2.75,,,
290356,-0.10,-0.62,0.84,-9.16,-2.87,19.71,,,
290949,-0.14,-0.69,0.72,2.99,-5.86,9.64,,,
291542,-0.07,-0.65,0.79,16.78,9.28,-11.47,,,
292135,0.02,-0.63,0.86,-4.82,-7.93,-5.86,,,
292728,0.02,-0.62,0.76,-7.75,2.56,1.10,,,
293321,0.03,-0.41,0.90,-8.42,13.06,-10.44,,,
293914,-0.03,-0.58,0.79,-26.92,-11.17,2.14,,,
294508,-0.01,-0.77,0.80,-7.02,2.44,-2.69,,,
295142,-0.02,-0.69,0.74,-0.43,1.16,-6.10,,,
295735,-0.06,-0.63,0.82,-0.37,-3.78,12.33,,,
296328,-0.05,-0.60,0.82,3.48,-2.14,-1.89,,,
296929,-0.08,-0.62,0.80,-6.16,-6.53,6.10,,,
297523,-0.02,-0.64,0.82,2.62,-6.71,-15.14,,,
298116,0.03,-0.76,0.85,17.03,-6.90,-11.17,,,
298710,-0.04,-0.63,0.85,0.85,11.66,-23.19,,,
299303,0.06,-0.63,0.85,-23.62,3.48,-26.49,,,
299896,0.05,-0.62,0.83,-3.36,-6.65,2.50,,,
300490,0.03,-0.67,0.79,-1.89,0.92,5.00,,,
301082,0.02,-0.63,0.75,6.77,-6.77,23.44,,,
301676,0.00,-0.74,0.75,-7.69,3.91,-3.60,,,
302312,-0.01,-0.65,0.77,7.32,-6.16,8.18,,,
302905,-0.03,-0.61,0.81,0.67,-1.16,3.42,,,
303506,-0.02,-0.56,0.85,-4.58,-1.16,-0.55,,,
304098,-0.02,-0.55,0.83,-5.07,-1.89,-1.40,,,
304692,-0.02,-0.61,0.84,-0.24,4.64,8.97,,,
305285,0.01,-0.61,0.83,5.55,-14.47,-15.08,,,
305878,-0.00,-0.57,0.83,-11.60,-4.52,-4.52,,,
306471,0.01,-0.62,0.84,-3.54,-0.67,-0.43,,,
307064,0.02,-0.60,0.83,-0.18,-0.55,-0.18,,,
307657,0.04,-0.65,0.83,5.62,-2.20,-2.50,,,
308249,0.01,-0.64,0.82,-6.29,1.95,-4.39,,,
308843,0.04,-0.58,0.79,-3.97,-7.08,-13.43,,,
309478,0.05,-0.59,0.84,-3.48,3.54,4.39,,,
310080,0.09,-0.57,0.88,5.92,-18.55,-0.06,,,
310672,0.02,-0.58,0.82,-5.68,-10.50,-12.02,,,
311265,0.02,-0.64,0.93,6.29,1.22,1.22,,,
311858,-0.00,-0.56,0.83,2.87,-3.66,-1.71,,,
312451,-0.02,-0.56,0.88,-11.84,-0.98,-6.53,,,
313045,-0.00,-0.56,0.83,-18.19,-6.29,-6.71,,,
313638,-0.01,-0.58,0.83,7.39,3.66,12.21,,,
314231,-0.05,-0.59,0.83,-5.31,-4.09,0.98,,,
314824,-0.04,-0.59,0.83,-8.00,-6.96,0.43,,,
315416,-0.03,-0.63,0.78,12.27,10.31,-10.80,,,
316010,0.03,-0.61,0.83,6.29,0.61,-5.25,,,
316701,0.05,-0.58,0.88,14.71,7.51,8.06,,,
317302,0.04,-0.57,0.86,-3.05,-5.13,-4.88,,,
317894,0.06,-0.59,0.85,0.00,-4.39,-10.07,,,
318487,0.03,-0.59,0.86,-14.71,2.44,-4.46,,,
319080,0.05,-0.57,0.80,-7.69,-8.48,-2.75,,,
319673,0.03,-0.63,0.84,-10.01,11.05,0.79,,,
320266,-0.03,-0.63,0.81,4.82,-6.10,1.83,,,
320859,-0.02,-0.60,0.83,5.98,-2.87,4.21,,,
321451,-0.03,-0.72,0.79,-21.06,-5.62,-0.31,,,
322044,0.02,-0.72,0.71,11.29,-6.10,-0.55,,,
322637,0.06,-0.76,0.65,-7.39,-13.73,-0.37,,,
323230,0.15,-0.85,0.53,-1.53,-13.31,22.22,,,
323874,0.14,-0.89,0.43,-3.23,0.06,-4.33,,,
324467,0.17,-0.90,0.44,-1.95,-2.93,-0.55,,,
325060,0.11,-0.79,0.53,21.79,56.52,-10.86,,,
325653,0.04,-0.60,0.90,-7.39,-0.92,-1.89,,,
326247,0.01,-0.58,0.84,-4.09,-10.86,-20.26,,,
326839,0.07,-0.53,0.86,-3.91,-3.30,-2.26,,,
327433,-0.00,-0.63,0.80,8.85,-4.27,20.63,,,
328026,-0.07,-0.68,0.78,-15.93,21.30,-0.06,,,
328619,-0.04,-0.72,0.76,-12.82,-2.38,-1.95,,,
329211,-0.00,-0.82,0.69,-12.33,-5.31,-6.96,,,
329804,0.06,-0.73,0.72,4.21,-10.68,6.59,,,
330407,0.05,-0.80,0.64,-38.88,-3.11,2.50,,,
331042,0.05,-0.92,0.48,-26.43,-10.50,10.56,,,
331636,0.08,-1.01,0.19,-34.00,69.76,-28.87,,,
332229,0.16,-0.98,0.35,-3.85,54.75,1.10,,,
332822,0.07,-0.61,0.75,14.10,33.14,-33.87,,,
333416,0.04,-0.60,0.85,-25.94,-0.18,48.71,,,
334009,0.04,-0.82,0.61,-1.22,-6.41,-7.26,,,
334603,0.07,-0.83,0.61,-1.53,0.49,-3.11,,,
335195,0.09,-0.87,0.54,1.04,0.18,0.61,,,
335788,0.08,-0.88,0.53,-4.03,-0.31,-1.40,,,
336380,0.10,-0.87,0.52,-0.98,-0.79,1.95,,,
336982,0.10,-0.86,0.50,3.78,1.46,0.85,,,
337617,-0.04,-0.80,0.65,13.55,96.62,-31.68,,,
338210,-0.15,-0.68,0.73,3.97,45.90,-47.67,,,
338804,-0.06,-0.62,0.92,-40.53,37.17,18.55,,,
339397,-0.07,-0.53,0.93,7.87,-14.71,-19.41,,,
339991,0.08,-0.64,0.83,15.20,-19.71,11.05,,,
340585,0.18,-0.58,0.69,-17.21,-31.62,31.43,,,
341178,0.13,-0.57,0.71,-66.47,-17.64,-6.29,,,
341772,0.17,-0.79,0.62,-2.75,-2.20,0.79,,,
342365,0.19,-0.63,0.81,37.17,6.90,-13.06,,,
342958,0.13,-0.77,0.85,5.74,44.01,-16.85,,,
343560,0.07,-0.60,0.99,25.57,-23.25,2.56,,,
344153,0.02,-0.68,0.88,3.78,31.43,-7.69,,,
344746,0.14,-0.52,0.96,6.47,-9.64,14.47,,,
345382,0.04,-0.65,0.87,-6.23,17.09,12.27,,,
345976,-0.01,-0.58,0.87,55.48,75.01,-125.98,,,
346569,-0.07,-0.34,1.02,-12.27,18.19,48.03,,,
347162,-0.08,-0.35,0.98,3.48,-5.92,-6.84,,,
347756,-0.06,-0.46,1.06,-24.96,16.36,-45.29,,,
348349,0.01,-0.53,0.98,-32.04,-19.17,-21.55,,,
348944,-0.07,-0.50,0.85,23.86,-4.76,30.70,,,
349537,0.01,-0.46,0.91,-1.89,-9.22,-9.77,,,
350139,0.08,-0.57,0.90,-14.04,-30.27,7.14,,,
350732,0.10,-0.77,0.69,-48.77,26.55,2.69,,,
351325,0.03,-0.92,0.41,-4.09,-4.27,6.10,,,
351961,-0.02,-0.86,0.54,8.48,-5.68,5.98,,,
352554,-0.02,-0.84,0.56,-6.90,-8.12,-4.15,,,
353148,0.01,-0.85,0.54,-1.40,-0.37,-3.78,,,
353741,0.10,-0.75,0.81,17.58,-12.02,3.72,,,
354334,0.18,-0.65,0.82,-12.33,-2.14,-3.17,,,
354927,0.13,-0.57,0.78,17.52,22.22,0.61,,,
355520,0.12,-0.53,0.90,-14.89,37.72,-60.42,,,
356114,-0.01,-0.69,0.78,-13.55,81.54,-52.31,,,
356717,-0.07,-0.51,0.86,-18.43,49.74,-60.55,,,
357311,0.12,-0.73,0.73,-20.20,-17.82,-5.86,,,
357904,-0.07,-0.58,0.81,16.36,-31.19,2.93,,,
358497,-0.01,-0.61,0.70,4.82,-8.54,-21.36,,,
359092,-0.03,-0.68,0.75,-8.54,42.97,-19.41,,,
359728,-0.02,-0.70,0.75,-1.65,-0.18,0.73,,,
360322,-0.03,-0.72,0.74,-1.59,-0.24,-0.92,,,
360915,-0.01,-0.72,0.73,-0.37,-2.56,2.01,,,
361507,-0.02,-0.81,0.69,-11.90,-14.40,21.61,,,
362101,-0.07,-0.75,0.71,5.31,-2.44,-1.46,,,
362694,-0.07,-0.74,0.70,-4.09,3.66,-4.58,,,
363280,-0.09,-0.74,0.71,-6.23,1.59,-3.11,,,
363873,-0.09,-0.70,0.76,18.62,23.62,-2.08,,,
364467,0.04,-0.54,0.86,16.36,39.79,-88.62,,,
365060,-0.08,-0.71,0.78,6.04,10.25,44.19,,,
365654,-0.20,-0.74,0.63,-3.72,89.66,-43.95,,,
366248,-0.26,-0.83,0.49,-3.91,-8.67,1.65,,,
366895,-0.24,-0.87,0.46,1.28,7.02,-3.91,,,
367488,-0.27,-0.87,0.46,0.31,0.00,0.73,,,
368081,-0.08,-0.80,0.63,19.29,-79.10,23.50,,,
368674,0.03,-0.61,0.88,23.93,-2.50,3.36,,,
369267,0.10,-0.43,0.85,-56.09,-40.95,79.16,,,
369869,0.07,-0.59,0.80,-53.77,-3.66,19.35,,,
370463,-0.05,-0.38,0.86,-15.50,14.10,-14.65,,,
371057,0.14,-0.59,1.07,120.54,2.01,-23.07,,,
371651,0.07,-0.59,0.81,-17.03,51.21,-25.02,,,
372244,0.12,-0.21,1.00,78.80,-76.11,171.14,,,
372837,-0.09,-0.48,0.91,-5.62,10.44,-12.33,,,
373431,0.06,-0.47,0.99,19.65,-15.44,12.33,,,
374067,-0.14,-0.45,1.03,28.08,-10.50,-36.32,,,
374661,-0.05,-0.37,0.85,9.58,12.70,-25.09,,,
375254,-0.06,-0.42,0.95,-22.34,12.82,1.22,,,
375857,-0.07,-0.35,0.93,-11.11,24.41,-6.96,,,
376450,0.02,-0.35,0.79,48.71,-3.30,44.01,,,
377043,0.05,-0.22,1.00,20.69,0.79,33.26,,,
377637,-0.05,-0.34,1.06,-44.49,11.05,-70.80,,,
378231,0.07,-0.45,0.81,-10.56,-39.43,48.28,,,
378825,0.06,-0.45,0.84,12.51,-46.75,39.37,,,
379418,0.19,-0.26,0.95,26.31,4.33,21.73,,,
380011,0.17,-0.24,1.04,2.44,8.48,9.16,,,
380603,0.15,-0.26,0.97,-1.34,-1.34,-0.06,,,
381239,0.03,-0.38,1.04,-70.62,40.71,-89.78,,,
381833,-0.07,-0.58,0.78,89.78,67.81,-7.51,,,
382435,0.00,-0.62,0.79,-17.82,-14.16,13.00,,,
383029,0.05,-0.66,0.79,24.66,-43.21,32.35,,,
383622,0.42,-0.77,0.55,-48.71,-94.91,69.76,,,
384216,0.26,-0.71,0.35,40.59,-23.74,58.11,,,
384810,0.17,-0.95,0.19,-17.21,-27.28,-31.56,,,
385403,0.16,-1.02,0.24,-3.11,-2.08,-4.94,,,
385997,0.01,-0.99,-0.03,0.61,-17.88,12.70,,,
386590,-0.20,-0.99,0.13,48.77,-23.07,-14.65,,,
387183,-0.06,-0.98,0.47,-8.61,-15.99,-35.64,,,
387777,0.02,-0.95,0.16,91.86,-60.67,15.20,,,
388413,0.06,-0.62,0.87,35.34,-15.32,-16.30,,,
389016,0.18,-0.38,0.96,-8.54,7.93,51.88,,,
389609,-0.12,-0.61,0.92,29.24,38.39,-0.92,,,
390203,-0.02,-0.47,1.03,4.15,14.47,-14.89,,,
390796,-0.05,-0.49,0.77,51.09,-28.69,-14.59,,,
391390,-0.02,-0.53,0.86,-10.62,24.48,-22.95,,,
391985,0.08,-0.61,0.79,-13.12,24.05,-41.20,,,
392578,-0.08,-0.53,0.83,8.48,15.56,-21.67,,,
393172,0.01,-0.37,0.88,25.94,26.67,37.05,,,
393765,-0.03,-0.26,1.02,8.48,9.09,-1.34,,,
394358,-0.04,-0.18,1.02,10.74,3.17,-47.42,,,
394951,-0.03,-0.25,1.02,-2.75,0.12,-0.12,,,
395595,0.04,-0.19,1.00,-1.46,6.77,-25.94,,,
396189,0.05,-0.18,1.02,0.18,-10.31,-4.33,,,
396782,0.15,-0.07,0.98,3.48,1.16,-7.26,,,
397376,0.23,0.01,0.98,13.24,1.28,2.38,,,
397968,0.19,0.01,1.00,12.82,-8.85,-13.61,,,
398561,0.22,-0.01,1.01,-13.31,1.65,2.38,,,
399155,0.22,-0.02,1.00,-2.69,-6.10,2.62,,,
399748,0.35,0.10,1.07,-0.06,10.74,33.51,,,
400342,0.09,-0.25,1.02,-5.49,9.64,8.06,,,
400935,0.03,-0.37,0.96,-32.35,6.90,60.73,,,
401529,-0.13,-0.62,0.85,-66.04,12.82,-8.24,,,
402131,-0.12,-0.86,0.57,-16.78,-5.19,-1.59,,,
402767,-0.12,-0.88,0.49,-1.83,-1.22,-0.98,,,
403361,-0.05,-0.89,0.53,10.68,-57.74,22.95,,,
403954,-0.03,-0.85,0.55,10.31,23.38,-13.18,,,
404549,-0.04,-0.86,0.49,-0.67,20.20,-10.99,,,
405142,-0.15,-0.85,0.51,-18.98,25.63,-18.55,,,
405735,0.15,-0.94,-0.24,-11.35,39.86,-36.01,,,
406330,0.16,-1.01,0.28,6.29,13.73,-8.18,,,
406922,0.12,-1.03,0.20,-17.27,-12.57,6.47,,,
407517,0.16,-1.06,-0.03,17.58,-39.73,-3.42,,,
408110,0.08,-0.98,0.03,-1.59,-7.75,1.71,,,
408712,0.07,-1.01,0.11,6.77,-10.38,2.75,,,
409305,0.13,-1.00,0.09,-0.24,-2.81,-1.65,,,
409940,0.17,-0.96,0.10,14.77,-71.84,23.56,,,
410534,0.08,-0.99,0.22,1.71,-4.70,-1.71,,,
411127,0.10,-0.99,0.21,-0.43,-1.83,0.00,,,
411720,0.11,-0.98,0.22,-1.53,0.18,-3.23,,,
412313,0.13,-0.98,0.22,-0.18,-1.40,-1.22,,,
412906,0.13,-1.12,0.35,40.16,84.84,109.50,,,
413499,-0.20,-0.51,0.09,34.91,-27.83,73.79,,,
414092,-0.27,-0.64,0.49,21.12,-84.11,-16.42,,,
414687,-0.19,-0.88,0.67,12.02,17.64,46.88,,,
415289,-0.39,-0.73,0.51,0.73,6.96,86.85,,,
415882,-0.30,-0.71,0.21,22.89,15.69,92.59,,,
416476,-0.22,-0.78,0.20,39.92,25.02,97.60,,,
417112,0.12,-0.75,0.40,55.54,151.86,147.83,,,
417706,-0.00,-0.95,0.33,-38.27,62.68,-17.52,,,
418299,0.01,-0.96,0.09,11.29,20.45,-2.50,,,
418893,0.01,-0.92,0.25,14.22,-23.62,-12.63,,,
419486,0.03,-1.00,0.09,0.55,11.47,-1.28,,,
420079,0.03,-1.01,0.11,2.62,-2.08,-0.98,,,
420672,0.06,-0.99,0.30,5.55,9.34,-3.66,,,
421264,0.05,-1.00,0.13,-1.95,5.62,1.28,,,
421893,0.06,-1.00,0.11,4.03,-3.97,2.69,,,
422493,0.06,-1.01,0.09,-0.85,-0.43,-0.49,,,
423095,0.05,-1.00,0.10,2.38,1.22,-0.98,,,
423738,0.07,-1.00,0.10,-0.31,-0.73,-1.22,,,
424338,0.07,-1.01,0.11,-3.78,-0.31,2.08,,,
424940,0.06,-1.01,0.08,0.12,0.98,1.95,,,
425540,0.09,-0.99,0.05,-6.90,28.32,-12.88,,,
426141,0.01,-1.06,0.25,-32.59,-53.53,43.40,,,
426742,-0.02,-0.96,0.06,-10.93,-24.17,18.43,,,
427344,-0.12,-0.85,0.60,130.92,-132.14,25.76,,,
427946,-0.01,-0.62,0.70,-12.15,20.75,-65.43,,,
428556,-0.01,-0.45,0.83,-117.55,26.79,-48.95,,,
429158,-0.16,-0.29,1.01,-45.90,2.26,-10.01,,,
429759,-0.06,-0.27,0.88,-23.07,12.45,28.87,,,
430360,-0.11,-0.08,1.14,13.79,-0.79,4.76,,,
431004,-0.10,-0.17,1.04,-18.74,9.03,-1.34,,,
431605,-0.16,-0.49,0.99,-39.31,31.62,-115.72,,,
432208,-0.16,-0.61,0.75,-10.74,-2.01,-7.63,,,
432809,-0.19,-0.87,0.47,-30.70,-15.26,8.97,,,
433410,-0.08,-0.83,0.52,33.08,-12.08,-13.24,,,
434011,-0.14,-0.63,0.84,16.30,50.54,-10.19,,,
434612,-0.00,-0.62,0.79,6.90,8.12,-25.15,,,
435223,0.07,-0.59,0.86,-2.56,29.97,-49.74,,,
435824,-0.16,-0.80,0.70,-48.28,9.52,-6.59,,,
436426,0.08,-0.85,0.01,-13.24,26.86,3.54,,,
437027,-0.06,-1.02,-0.01,-10.07,-14.89,-4.09,,,
437628,0.00,-1.01,-0.00,2.99,9.28,2.50,,,
438272,-0.03,-0.99,-0.05,2.62,-4.46,1.10,,,
438873,0.01,-1.00,-0.05,-1.59,-3.78,-1.16,,,
439475,-0.02,-1.00,-0.05,1.04,-0.18,-0.31,,,
440075,-0.01,-1.00,-0.05,-1.34,0.00,0.24,,,
440675,-0.01,-1.00,-0.07,2.14,-0.18,0.00,,,
441277,0.00,-1.01,-0.06,-3.97,9.40,-2.08,,,
441886,-0.04,-0.99,-0.09,0.73,0.49,0.49,,,
442487,-0.04,-1.00,-0.09,-1.04,-0.18,0.85,,,
443088,0.06,-0.99,-0.08,2.20,-5.62,-6.23,,,
443689,0.03,-1.00,-0.05,2.08,2.56,-2.44,,,
444289,0.06,-0.99,-0.02,7.75,16.42,-15.81,,,
444890,0.14,-0.99,0.07,4.33,0.73,2.69,,,
445534,0.04,-0.99,0.15,4.27,27.28,-2.99,,,
446135,0.02,-1.01,0.19,-17.15,-2.38,-9.64,,,
446736,0.11,-1.06,0.15,-42.97,-113.95,33.20,,,
447337,0.14,-1.28,0.04,-64.64,5.92,-134.09,,,
447938,0.05,-0.56,0.79,114.07,-10.31,52.73,,,
448549,-0.09,-0.67,0.98,29.11,-75.74,37.60,,,
449151,-0.06,-0.59,0.95,37.29,20.51,36.99,,,
449753,-0.06,-0.64,0.80,-12.21,-16.05,-56.95,,,
450354,0.02,-0.68,0.78,-5.25,-2.87,-0.79,,,
450954,0.02,-0.79,0.62,-24.54,15.87,-7.39,,,
451556,-0.01,-0.78,0.08,-19.29,-14.04,10.19,,,
452157,0.06,-0.99,0.02,-17.09,-15.63,-0.43,,,
452802,0.04,-1.00,0.01,0.67,-3.54,6.65,,,
453402,0.05,-1.01,0.00,-0.73,2.99,-1.16,,,
454002,0.06,-1.01,-0.00,0.79,0.85,-0.31,,,
454603,0.05,-1.00,-0.01,-1.46,-13.55,7.57,,,
455213,0.02,-1.03,0.04,7.87,87.22,-33.94,,,
455814,0.15,-1.02,0.07,0.00,5.86,-3.97,,,
456414,0.07,-0.52,0.47,124.57,18.19,82.40,,,
457016,-0.03,-0.69,0.48,26.61,-140.75,97.90,,,
457617,-0.07,-0.68,0.72,-27.22,29.60,-88.13,,,
458218,-0.06,-0.83,0.61,20.39,-39.12,64.27,,,
458821,0.00,-0.75,0.72,-16.54,22.77,-65.25,,,
459422,0.04,-0.83,0.59,-12.51,0.67,1.89,,,
460066,0.03,-0.88,0.55,-10.44,5.92,-2.69,,,
460666,0.13,-1.07,0.63,8.79,-29.48,48.65,,,
461267,0.04,-0.92,0.45,-7.32,0.61,-1.83,,,
461878,0.07,-0.93,0.42,-0.79,-4.52,0.55,,,
462478,-0.16,-0.74,0.53,31.49,50.84,-3.97,,,
463081,0.00,-0.93,0.59,11.54,26.61,-2.99,,,
463681,-0.03,-0.92,0.60,-5.19,2.32,-17.46,,,
464282,0.06,-0.93,0.33,-5.37,17.94,-12.70,,,
464884,-0.05,-1.00,0.34,-11.60,-27.34,5.74,,,
465485,-0.10,-0.97,0.32,4.52,56.88,-61.04,,,
466087,0.11,-0.87,0.49,1.40,-2.14,3.54,,,
466687,0.11,-0.88,0.50,-0.31,0.85,-1.53,,,
467331,0.09,-0.89,0.47,-3.78,2.20,2.93,,,
467931,0.06,-0.85,0.48,9.52,29.91,-7.69,,,
468541,0.05,-0.83,0.57,-4.15,0.06,-15.01,,,
469143,0.05,-0.62,0.67,82.76,19.53,19.90,,,
469744,-0.12,0.09,0.97,-1.22,-5.13,34.00,,,
470346,-0.20,-0.08,1.04,-27.89,-0.49,-19.23,,,
470947,-0.24,-0.30,1.01,-81.48,34.18,-83.19,,,
471548,-0.16,-0.45,0.87,-8.00,21.48,-53.10,,,
472150,-0.12,-0.64,0.94,-42.85,-31.74,3.78,,,
472751,-0.00,-0.59,0.81,25.15,75.81,-98.39,,,
473354,-0.05,-0.65,0.92,11.96,-34.67,57.74,,,
473954,-0.12,-0.60,0.87,15.14,48.10,-21.55,,,
474598,0.00,-0.65,0.94,65.80,14.40,-32.78,,,
475209,-0.11,-0.71,0.84,34.18,-18.98,2.87,,,
475809,-0.15,-0.57,0.87,-4.88,51.03,-101.20,,,
476411,-0.25,-0.66,0.74,10.50,8.67,-3.23,,,
477012,-0.18,-0.78,0.66,57.86,44.43,12.33,,,
477613,0.09,-0.80,0.41,-32.84,-3.60,-48.03,,,
478214,0.17,-0.96,0.26,-3.54,29.97,-4.76,,,
478814,-0.09,-1.03,-0.01,-34.00,-23.19,23.99,,,
479417,-0.12,-0.98,-0.10,13.00,-4.46,0.18,,,
480018,-0.22,-0.97,-0.03,-6.71,-15.93,14.28,,,
480620,-0.18,-1.00,-0.06,2.08,9.95,-5.80,,,
481271,-0.10,-1.00,-0.05,-0.98,0.43,-3.72,,,
481872,-0.13,-1.02,-0.08,1.65,-10.25,7.87,,,
482474,-0.28,-0.94,-0.06,-39.67,-18.13,27.28,,,
483076,-0.22,-0.96,-0.13,14.95,7.51,-8.73,,,
483677,-0.23,-0.98,0.06,19.71,1.10,0.18,,,
484278,-0.20,-0.98,0.11,6.77,3.60,-2.38,,,
484878,-0.13,-1.01,0.06,-3.17,0.85,4.64,,,
485480,-0.20,-1.03,0.23,-8.06,2.38,6.16,,,
486080,-0.17,-1.01,0.18,5.00,-8.36,-11.47,,,
486682,-0.13,-0.96,0.14,1.83,8.85,8.18,,,
487282,-0.15,-0.99,0.17,-1.10,16.66,5.55,,,
487882,-0.10,-1.02,0.19,2.87,10.74,15.38,,,
488534,-0.18,-0.98,0.21,3.11,-14.83,0.24,,,
489135,-0.17,-0.93,0.22,13.18,-11.96,-2.38,,,
489737,-0.21,-0.94,0.23,5.86,-4.76,-0.67,,,
490337,-0.18,-0.93,0.27,4.39,-9.70,-11.05,,,
490939,-0.14,-0.94,0.27,7.26,-16.54,-0.85,,,
491539,-0.18,-0.94,0.26,5.49,-15.01,-2.01,,,
492140,-0.15,-0.93,0.27,2.81,-15.26,-7.81,,,
492742,-0.07,-0.94,0.25,-5.25,-19.71,-5.68,,,
493343,-0.05,-0.99,0.26,-13.79,8.85,8.18,,,
493945,-0.01,-1.00,0.22,-6.29,14.71,14.47,,,
494545,-0.07,-1.01,0.17,-5.00,4.39,14.89,,,
495138,-0.05,-0.98,0.22,16.30,5.55,-3.72,,,
495740,-0.17,-0.85,0.51,18.74,-1.83,11.78,,,
496383,0.03,-0.77,0.84,-6.53,-35.46,-16.54,,,
496985,-0.22,-0.52,0.81,-9.40,-18.31,-65.25,,,
497586,-0.01,-0.56,0.48,70.01,-114.20,119.75,,,
498187,0.03,-0.50,0.98,-5.62,-18.86,43.03,,,
498788,0.22,0.16,0.96,90.33,22.71,-74.95,,,
499388,0.01,-0.45,0.83,0.55,38.09,2.08,,,
499990,-0.06,-0.55,0.83,11.35,-6.65,-30.09,,,
500591,0.04,-0.53,0.91,-17.76,-32.41,-3.23,,,
