Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
252195,0.12,-1.05,0.30,4.39,-14.77,-4.09,,,
252788,0.14,-0.95,0.20,-4.94,10.07,-4.33,,,
253382,0.16,-0.88,0.20,61.10,23.13,-20.87,,,
253975,0.31,-0.74,0.53,6.53,70.92,-38.64,,,
254568,0.14,-0.57,0.93,28.08,7.32,30.52,,,
255161,0.22,-0.70,0.82,-46.39,10.86,-8.18,,,
255836,0.66,-0.60,0.62,-62.56,59.33,-10.19,,,
256429,0.49,-0.60,0.50,50.48,49.01,-98.08,,,
257022,0.70,0.02,0.78,-89.66,54.69,69.70,,,
257616,-0.26,-0.45,1.18,-16.97,-26.79,1.16,,,
258209,0.01,-0.59,0.86,19.04,-33.02,-24.60,,,
258812,0.11,-0.51,0.92,12.45,98.33,-43.03,,,
259405,-0.16,-0.43,0.97,-110.60,-102.48,-99.91,,,
259998,0.07,-0.68,0.50,98.45,67.63,-68.24,,,
260592,0.36,-0.74,0.58,6.23,-69.34,54.63,,,
261185,0.11,-0.76,0.69,23.93,23.99,9.64,,,
261779,0.26,-0.74,0.62,44.31,-13.79,-36.87,,,
262372,0.11,-0.69,0.64,7.39,-25.21,11.78,,,
263008,-0.00,-0.55,0.83,-40.34,-19.17,-24.35,,,
263601,0.08,-0.73,0.71,-29.11,-9.40,60.42,,,
264194,-0.00,-1.02,0.17,-95.03,-50.96,-42.85,,,
264788,0.46,-0.91,0.09,-27.71,-71.78,-9.28,,,
265390,0.10,-1.08,0.28,-13.31,-54.38,20.26,,,
265984,0.02,-0.88,0.33,-3.30,22.40,-6.65,,,
266577,0.08,-0.91,0.51,-17.76,-7.08,-2.62,,,
267169,0.03,-1.05,0.10,-3.36,-1.40,-8.06,,,
267763,0.34,-0.45,-0.74,-148.32,-240.42,113.83,,,
268357,0.82,-0.84,-0.07,48.40,62.68,22.46,,,
268951,0.57,-0.95,-0.31,-31.86,68.36,37.29,,,
269544,1.21,-0.52,0.14,329.22,-103.27,-95.21,,,
270182,-0.20,-0.15,-0.34,-195.98,-181.34,200.99,,,
270775,-0.79,-0.54,-0.25,17.33,-15.56,-14.53,,,
271369,-0.91,-0.33,-0.07,20.14,-3.54,37.35,,,
271972,-0.95,-0.36,-0.02,-91.67,34.36,-89.90,,,
272565,0.21,-1.22,-0.44,112.79,32.04,7.69,,,
273159,0.23,-0.93,-0.52,66.59,-58.23,87.46,,,
273752,-0.38,-0.83,-0.29,6.90,-51.57,73.73,,,
274345,-0.17,-0.86,0.29,9.83,-95.46,-115.60,,,
274939,-0.09,-0.53,0.90,-23.19,-6.59,-28.87,,,
275532,-0.16,-0.72,0.70,4.70,27.22,-20.94,,,
276126,-0.16,-0.73,0.70,-1.77,5.80,-1.16,,,
276718,-0.17,-0.72,0.70,-0.06,-0.67,2.01,,,
277353,-0.08,-0.74,0.70,0.31,-21.55,14.53,,,
277955,-0.07,-0.71,0.72,7.57,-1.65,-2.81,,,
278548,-0.09,-0.67,0.78,-2.56,-4.21,4.52,,,
279141,-0.07,-0.62,0.79,10.99,8.18,0.24,,,
279734,-0.22,-0.53,0.84,14.89,13.49,-3.48,,,
280328,-0.30,-0.57,0.79,-17.64,14.22,-23.93,,,
280921,-0.11,-0.81,0.53,1.83,-29.05,-62.68,,,
281514,0.09,-0.79,0.63,0.79,-14.83,-14.59,,,
282107,0.32,-0.84,0.61,34.85,-78.67,-81.60,,,
282700,-0.08,-0.68,0.77,10.13,4.64,11.05,,,
283294,0.12,-0.80,0.33,-26.31,25.63,73.36,,,
283887,-0.03,-0.85,0.58,28.20,-27.40,-15.93,,,
284533,0.07,-0.88,0.53,21.36,1.89,-7.39,,,
285125,0.02,-0.87,0.49,0.85,-0.31,1.65,,,
285718,0.03,-0.93,0.46,-23.93,-9.64,-6.77,,,
286312,-0.13,-1.02,0.28,18.43,-18.37,-18.49,,,
286905,0.07,-0.99,0.24,-6.96,9.64,-1.16,,,
287499,0.05,-1.01,0.21,-12.82,-15.99,-13.85,,,
288092,0.06,-0.98,0.15,-1.10,-0.12,0.12,,,
288685,-0.12,-0.69,0.68,135.93,32.65,63.11,,,
289278,-0.33,-0.30,0.92,-46.33,-7.93,-32.04,,,
289872,-0.33,-0.16,0.95,-7.51,0.79,-6.90,,,
290465,-0.34,-0.27,0.91,-4.64,3.11,13.12,,,
291109,-0.31,-0.51,0.84,-46.45,-9.09,-6.53,,,
291703,-0.34,-0.35,0.91,12.02,4.21,-1.53,,,
292296,-0.38,-0.28,0.92,5.86,-1.46,2.20,,,
292888,-0.33,-0.40,0.92,-26.92,9.89,12.08,,,
293482,-0.51,-0.52,0.92,-27.53,40.41,-54.57,,,
294075,-0.51,-0.40,0.82,7.32,7.57,-8.54,,,
294669,-0.70,-0.13,0.77,16.11,120.12,-47.18,,,
295262,-0.56,-0.42,0.63,85.82,-126.22,-140.20,,,
295855,-1.09,-0.23,0.11,-1.77,-9.70,20.94,,,
296448,-0.92,-0.21,0.58,-16.30,2.87,-7.93,,,
297041,-0.82,-0.12,0.58,65.73,-38.09,-28.20,,,
297644,-0.75,-0.24,0.40,-53.71,-13.55,-124.88,,,
298238,-0.44,-0.83,0.44,-7.26,0.06,-5.98,,,
298874,-0.20,-0.87,0.37,-24.23,-22.83,2.01,,,
299467,-0.17,-0.93,0.36,-7.39,5.19,-4.58,,,
300060,-0.12,-0.94,0.38,7.45,-4.09,0.06,,,
300653,-0.16,-0.55,0.80,-4.94,34.61,-46.39,,,
301246,-0.03,-0.59,0.82,-3.30,38.21,-4.27,,,
301840,-0.30,-0.82,0.89,52.06,75.81,-18.01,,,
302433,0.04,-0.80,0.70,39.31,-13.37,-15.44,,,
303027,-0.25,-0.78,0.87,47.06,-53.16,47.06,,,
303620,-0.07,-0.59,0.89,31.01,58.72,-57.01,,,
304222,-0.03,-0.60,0.84,-14.04,-11.17,-14.83,,,
304816,-0.13,-0.60,0.79,5.00,33.45,-25.70,,,
305451,-0.22,-0.69,0.65,-25.51,-10.50,-0.12,,,
306045,-0.08,-1.02,0.33,-47.61,7.57,-15.44,,,
306638,0.11,-1.00,0.11,-3.36,17.27,-10.19,,,
307230,0.09,-0.93,-0.03,12.51,0.37,12.88,,,
307824,-0.01,-1.00,0.12,0.85,0.92,4.70,,,
308416,-0.07,-0.99,0.14,-1.53,-0.92,0.67,,,
309010,-0.03,-1.02,0.19,5.49,6.47,3.97,,,
309602,-0.01,-0.99,0.20,-3.54,-1.77,-0.67,,,
310196,0.03,-1.00,0.13,0.73,-4.70,-0.12,,,
310797,0.04,-1.01,0.34,9.52,-7.02,1.22,,,
311389,0.07,-0.93,0.38,34.85,-88.81,18.01,,,
311983,0.05,-0.93,0.48,5.62,-11.72,-6.41,,,
312576,0.15,-0.85,0.49,4.76,-6.71,-4.03,,,
313213,0.16,-0.71,0.73,63.66,-32.35,24.90,,,
313806,-0.02,-0.48,0.82,-0.37,-20.14,-54.08,,,
314400,-0.04,-0.68,0.70,-19.17,27.89,-20.45,,,
314993,-0.08,-0.88,0.51,5.00,0.12,-3.11,,,
315585,-0.04,-0.88,0.56,-2.62,4.52,-0.61,,,
316179,-0.06,-0.88,0.50,-3.42,-1.40,-0.98,,,
316772,-0.01,-0.87,0.51,6.35,8.30,-11.96,,,
317374,-0.01,-0.87,0.47,1.65,-4.88,-2.14,,,
317967,-0.02,-0.89,0.51,-0.06,-11.47,7.81,,,
318559,0.02,-0.85,0.52,-0.61,-28.50,17.27,,,
319153,0.02,-0.61,0.83,18.80,-42.60,37.48,,,
319788,0.12,-0.57,0.74,23.99,-32.10,-70.62,,,
320382,0.31,-0.79,0.60,-104.86,-50.90,71.96,,,
320975,0.11,-0.43,0.81,-12.94,10.19,-8.73,,,
321568,-0.00,-0.38,0.84,-7.69,0.06,3.72,,,
322160,-0.06,-0.50,0.86,-15.14,62.44,-41.99,,,
322753,-0.06,-0.58,0.64,-1.71,-22.71,-17.94,,,
323357,0.07,-0.59,0.76,4.70,21.97,-78.55,,,
323949,0.04,-0.70,0.72,11.66,-74.58,85.27,,,
324543,0.04,-0.54,0.91,-1.65,14.59,-49.62,,,
325136,-0.04,-0.56,0.91,-30.82,4.94,-49.50,,,
325729,-0.06,-0.58,0.84,12.39,-4.46,73.73,,,
326322,-0.03,-0.75,0.72,-13.55,55.79,-66.59,,,
326915,0.11,-0.95,0.44,33.69,-25.21,5.80,,,
327552,0.10,-0.83,0.35,3.97,55.66,-28.26,,,
328144,0.02,-0.73,0.73,-25.27,32.59,9.03,,,
328737,-0.09,-0.73,0.66,-16.91,54.50,-41.14,,,
329330,-0.04,-0.80,0.64,0.79,1.83,-2.81,,,
329930,-0.04,-0.80,0.64,0.12,0.98,0.00,,,
330524,-0.12,-0.75,0.69,32.84,26.67,-12.39,,,
331117,-0.27,-0.77,0.53,-31.43,22.89,-43.58,,,
331711,-0.27,-0.61,0.83,62.62,18.25,-27.16,,,
332304,0.08,-0.76,0.88,13.49,-59.20,33.81,,,
332897,0.12,-0.54,0.87,-11.47,0.37,-2.26,,,
333489,0.11,-0.63,0.86,-5.19,11.17,-6.77,,,
334124,-0.02,-0.73,0.75,-4.03,24.84,-10.80,,,
334719,-0.02,-0.71,0.73,24.29,22.40,-22.40,,,
335311,-0.08,-0.61,0.84,5.74,-1.40,-2.26,,,
335905,-0.03,-0.63,0.83,-13.31,-26.31,19.10,,,
336506,0.02,-0.87,0.46,-24.35,13.49,-0.79,,,
337099,-0.03,-0.97,0.21,-11.11,-36.50,-4.46,,,
337693,0.19,-1.00,0.15,-7.14,34.06,-12.39,,,
338286,-0.00,-1.06,0.26,34.91,52.12,-14.89,,,
338880,0.02,-0.98,0.37,-6.96,-29.36,4.94,,,
339472,-0.01,-0.95,0.34,8.48,8.06,-15.87,,,
340066,0.05,-0.96,0.32,2.87,6.59,-2.44,,,
340658,0.05,-0.88,0.48,-6.04,-4.82,-5.80,,,
341251,0.05,-0.92,0.49,-5.25,-3.48,1.10,,,
341887,0.00,-0.86,0.51,15.69,-6.47,-15.14,,,
342480,0.05,-0.94,-0.02,-22.58,24.78,-22.34,,,
343082,0.16,-0.89,0.07,2.62,-18.43,-8.67,,,
343675,0.73,-0.17,0.26,-31.86,39.67,149.29,,,
344268,0.37,-0.79,-0.05,-130.74,-3.23,2.38,,,
344862,0.77,-0.44,0.41,2.56,103.76,-26.12,,,
345454,0.37,-0.85,0.01,-57.13,4.15,7.14,,,
346048,0.74,-0.86,0.11,31.98,-102.91,-154.60,,,
346641,0.87,-0.53,0.37,15.32,-42.91,-9.83,,,
347234,0.64,-0.44,-0.13,46.75,56.58,-63.72,,,
347826,0.95,-0.01,-0.29,-3.60,-1.10,8.24,,,
348461,0.94,-0.03,-0.29,-2.56,2.75,-15.50,,,
349055,0.95,-0.01,-0.27,-0.24,1.10,0.00,,,
349655,0.95,-0.01,-0.28,0.79,-0.49,-0.55,,,
350249,0.93,-0.05,-0.30,0.06,-3.30,2.56,,,
350841,1.00,-0.17,-0.18,-49.50,84.66,132.20,,,
351434,0.00,-0.85,0.49,56.46,-16.60,124.51,,,
352028,0.82,0.10,-0.00,112.37,-341.00,-213.56,,,
352621,0.09,-0.99,-0.05,-13.31,25.76,-7.87,,,
353215,0.16,-1.02,0.16,-6.71,-24.78,-10.13,,,
353808,0.27,-1.00,0.19,-6.23,-15.93,2.01,,,
354401,0.21,-1.00,0.31,-7.75,18.98,-9.95,,,
354994,0.16,-0.93,0.36,35.89,0.12,-11.96,,,
355586,0.08,-0.52,0.92,67.32,45.29,51.82,,,
356232,-0.16,-0.27,0.97,4.46,3.54,1.83,,,
356824,-0.27,-0.30,0.92,-6.53,13.49,-13.12,,,
357418,-0.31,-0.32,0.91,-12.63,-15.14,-10.07,,,
358011,-0.21,-0.54,0.82,-25.94,-3.72,-4.82,,,
358604,-0.35,-0.45,0.86,-0.43,-2.69,12.45,,,
359197,-0.43,-0.31,0.89,14.16,-2.38,9.83,,,
359790,-0.42,-0.23,0.91,1.22,0.37,-1.83,,,
360383,-0.41,-0.17,0.93,0.73,-0.92,-0.06,,,
360976,-0.41,-0.17,0.94,10.56,-1.65,-1.71,,,
361569,-0.41,-0.17,0.93,10.31,0.61,-2.01,,,
362162,-0.40,-0.14,0.94,-5.80,-0.92,0.24,,,
362805,-0.40,-0.14,0.94,-1.40,-0.37,0.00,,,
363399,-0.42,-0.18,0.93,-7.81,1.28,-5.37,,,
363991,-0.40,-0.22,0.93,-5.37,-3.48,-4.09,,,
364585,-0.14,-0.36,0.95,5.07,2.44,5.43,,,
365177,-0.26,-0.33,0.95,0.24,7.51,22.83,,,
365771,-0.32,-0.29,0.95,-5.62,-2.50,-11.66,,,
366364,-0.24,-0.36,0.93,-2.93,-3.05,-0.92,,,
366956,-0.17,-0.48,0.89,-6.96,-4.64,0.43,,,
367550,-0.14,-0.54,0.87,-2.69,-1.16,-0.24,,,
368142,-0.13,-0.56,0.86,-2.62,-2.08,-0.43,,,
368736,-0.12,-0.57,0.85,-0.79,-0.43,0.06,,,
369336,-0.11,-0.57,0.85,-1.16,-1.59,0.00,,,
369972,-0.10,-0.58,0.84,-0.18,0.06,0.73,,,
370565,-0.10,-0.59,0.83,-1.16,-1.22,-0.61,,,
371158,-0.09,-0.59,0.84,-0.79,-0.55,-0.61,,,
371751,-0.09,-0.60,0.83,-1.16,-1.28,-0.55,,,
372344,-0.10,-0.61,0.83,-9.77,-2.50,-2.38,,,
372936,-0.05,-0.66,0.78,-7.32,-4.58,0.06,,,
373529,-0.05,-0.67,0.78,-5.13,-3.54,-1.77,,,
374121,-0.02,-0.71,0.76,-1.65,1.77,-1.77,,,
374715,0.01,-0.66,0.77,24.84,-44.37,22.52,,,
375308,-0.32,-0.57,0.81,64.94,39.67,-4.88,,,
375910,-0.05,-0.61,0.88,26.98,31.25,-22.03,,,
376503,-0.21,-0.77,0.74,77.76,-0.18,42.97,,,
377138,0.01,-0.59,1.03,-21.73,15.93,57.01,,,
377731,-0.12,-0.73,0.67,6.35,16.24,-83.13,,,
378324,-0.05,-0.40,0.82,-24.17,-22.22,31.62,,,
378918,-0.03,-1.04,0.82,43.95,-29.85,32.71,,,
379510,-0.07,-0.50,0.83,-22.52,44.43,-69.27,,,
380103,-0.03,-0.55,0.85,-10.93,-11.47,52.49,,,
380696,-0.00,-0.65,0.83,19.90,9.28,-68.30,,,
381289,-0.05,-0.43,0.91,-113.53,8.36,51.70,,,
381882,-0.18,-0.67,0.76,-32.71,0.12,3.17,,,
382484,-0.17,-0.95,0.49,6.77,2.38,-3.72,,,
383077,-0.30,-0.73,0.63,6.84,-7.20,0.43,,,
383669,-0.21,-0.60,0.77,-0.79,13.12,3.78,,,
384305,-0.36,-0.67,0.63,6.41,7.81,-14.53,,,
384898,-0.29,-0.84,0.52,-13.92,-21.00,8.24,,,
385491,-0.19,-0.86,0.67,-6.16,-13.98,-2.14,,,
386085,-0.23,-0.82,0.65,-4.64,-6.90,3.66,,,
386677,-0.09,-0.61,0.84,-2.75,-16.24,11.90,,,
387270,-0.14,-0.48,0.88,31.49,52.19,-28.32,,,
387863,-0.05,-0.60,0.86,-16.66,-6.16,-11.11,,,
388456,-0.07,-0.63,0.81,-11.66,12.76,14.10,,,
389059,0.06,-0.56,0.91,-37.72,-17.88,0.55,,,
389652,-0.03,-0.81,0.61,-0.37,-38.51,36.13,,,
390246,0.02,-0.73,0.69,-11.78,-9.77,7.69,,,
390838,-0.25,-0.75,0.55,2.38,45.90,-20.39,,,
391485,-0.16,-0.67,0.96,32.84,-36.19,17.27,,,
392079,-0.20,-0.64,0.73,-27.40,20.94,-22.09,,,
392672,-0.16,-0.79,0.53,-16.36,-6.84,-12.02,,,
393266,-0.15,-0.88,0.50,-8.24,-8.67,2.93,,,
393859,-0.11,-0.88,0.46,-5.31,-8.00,-3.97,,,
394452,-0.09,-0.91,0.45,-3.30,-10.38,-0.43,,,
395053,-0.08,-0.90,0.44,-2.32,-6.84,-1.04,,,
395646,-0.08,-0.92,0.42,-4.09,1.16,-4.64,,,
396240,-0.11,-0.94,0.37,-3.78,3.54,-0.49,,,
396832,-0.15,-0.92,0.37,0.49,4.46,11.54,,,
397425,-0.26,-0.89,0.23,24.66,47.85,-16.78,,,
398018,-0.23,-0.87,0.44,16.54,-35.16,5.25,,,
398654,-0.15,-0.86,0.52,-5.62,-26.25,15.56,,,
399248,-0.02,-0.70,0.75,31.01,-70.98,62.93,,,
399841,-0.18,-0.53,0.82,-25.33,-31.49,-37.17,,,
400435,-0.14,-0.41,0.81,-65.00,3.11,-29.48,,,
401028,-0.18,-0.40,0.92,-26.86,54.02,-18.43,,,
401631,-0.37,-0.57,0.86,77.45,-15.01,31.62,,,
402224,-0.15,-0.51,0.93,72.20,-22.34,2.08,,,
402817,-0.26,-0.38,0.79,3.85,-31.49,-7.87,,,
403411,-0.23,-0.43,0.93,-32.96,-8.18,-42.05,,,
404004,-0.35,-1.02,0.78,-3.78,13.06,8.73,,,
404598,-0.14,-0.52,0.93,48.22,-3.54,-14.28,,,
405190,-0.19,-0.44,0.90,7.87,10.62,-1.46,,,
405825,-0.23,-0.53,0.89,7.75,2.99,-51.94,,,
406418,-0.16,-0.52,0.83,13.49,11.29,18.86,,,
407011,-0.13,-0.49,0.93,-17.46,-1.40,-40.22,,,
407605,-0.17,-0.44,0.88,13.37,5.55,1.71,,,
408206,-0.13,-0.46,0.86,-71.72,16.72,-32.47,,,
408800,-0.14,-0.49,0.93,1.16,-3.36,1.95,,,
409392,-0.11,-0.67,0.83,-72.08,-7.45,7.32,,,
409985,-0.09,-0.67,0.67,73.55,-29.11,21.73,,,
410579,-0.13,-0.32,0.88,-3.30,1.65,-4.39,,,
411172,-0.22,-0.38,0.99,37.29,13.73,6.10,,,
411765,-0.16,-0.50,1.16,-14.71,24.35,-33.57,,,
412359,-0.12,-0.59,0.91,7.75,5.74,-24.60,,,
412995,-0.16,-0.53,0.99,-15.08,-1.10,-1.34,,,
413588,0.05,-0.65,0.69,-45.78,-61.22,-37.60,,,
414181,0.07,-0.85,0.47,12.82,-15.63,8.18,,,
414783,-0.02,-0.73,0.66,-0.31,10.31,-9.40,,,
415376,-0.05,-0.87,0.68,-13.18,8.61,-6.23,,,
415969,-0.07,-0.87,0.55,-1.83,-0.73,0.49,,,
416562,-0.06,-0.91,0.59,-15.69,-41.75,-34.97,,,
417156,0.71,-0.50,0.67,16.05,-56.70,6.29,,,
417749,0.61,-0.33,0.50,5.55,3.97,25.15,,,
418341,0.78,-0.34,0.60,66.96,65.37,69.58,,,
418934,0.83,-0.43,0.39,82.52,-28.14,26.37,,,
419527,0.77,-0.97,0.18,-13.37,-85.21,0.73,,,
420162,0.81,-0.55,0.25,-31.62,27.16,25.76,,,
420755,0.62,-0.47,-0.11,31.25,67.32,-39.00,,,
421382,1.04,-0.31,-0.10,30.70,-13.85,9.22,,,
421983,0.62,-0.58,-0.26,3.17,115.05,36.56,,,
422584,0.65,-0.57,-0.48,54.63,66.77,136.66,,,
423185,0.74,-0.63,-0.05,-100.77,7.45,31.19,,,
423786,0.75,-0.81,-0.07,-24.60,-13.79,-0.43,,,
424386,1.13,-0.79,0.08,69.95,-116.27,-118.53,,,
424988,0.18,-0.25,-0.03,89.05,-63.66,-46.20,,,
425589,0.16,-0.90,-0.46,-47.55,1.77,-0.06,,,
426190,0.49,-1.09,0.60,183.90,0.73,28.02,,,
426834,-0.23,-0.66,0.91,31.25,52.31,30.64,,,
427435,-0.35,-0.39,0.94,-33.33,99.91,-143.31,,,
428046,-0.28,-0.50,0.77,38.57,-10.44,28.69,,,
428646,-0.37,-0.41,1.03,241.76,99.98,-40.16,,,
429249,-0.10,-0.59,0.80,41.50,18.31,-28.56,,,
429849,0.13,-0.71,0.71,-60.85,-11.78,-2.56,,,
430450,0.06,-0.92,0.35,-10.13,10.38,-8.24,,,
431050,0.04,-0.87,0.44,48.71,-6.53,22.58,,,
431651,0.08,-0.92,0.18,-4.46,-26.98,-3.60,,,
432253,-0.03,-1.07,-0.17,-12.63,-116.46,-6.47,,,
432854,-0.63,-1.04,0.88,178.41,77.15,244.38,,,
433456,-0.07,-0.55,0.77,-18.01,-32.90,117.86,,,
434109,-0.01,-0.81,0.74,35.58,19.59,-2.93,,,
434710,-0.27,-0.60,0.87,1.28,-14.40,-5.37,,,
435311,-0.23,-0.52,0.94,-14.22,23.19,-41.87,,,
435912,-0.08,-0.63,0.88,-31.13,-20.20,21.30,,,
436514,-0.03,-0.63,0.76,1.16,-21.36,31.19,,,
437115,0.01,-0.61,0.86,-30.52,-9.16,-36.38,,,
437716,-0.05,-0.82,0.61,-14.65,8.24,-4.52,,,
438317,-0.04,-0.91,0.50,9.28,-21.18,7.93,,,
438917,0.04,-0.86,0.57,10.31,7.14,1.46,,,
439519,0.01,-0.82,0.63,26.43,15.87,-8.85,,,
440119,-0.02,-0.76,0.67,-7.08,-33.26,16.05,,,
440771,0.01,-0.77,0.64,2.69,0.85,-3.66,,,
441372,0.04,-0.81,0.65,-4.39,9.34,-8.85,,,
441972,0.07,-0.87,0.45,-36.68,12.63,-16.72,,,
442574,0.10,-0.87,0.47,2.08,8.00,-6.77,,,
443174,0.14,-0.82,0.58,-2.87,32.90,-18.92,,,
443775,-0.18,-0.49,0.67,-11.90,-5.49,48.16,,,
444376,-0.21,-0.75,0.61,-13.85,16.54,19.90,,,
444977,-0.12,-0.80,0.61,22.09,-5.98,-15.75,,,
445578,0.04,-0.87,0.41,-13.61,-24.41,-9.52,,,
446179,0.02,-0.90,0.49,7.39,-20.75,16.36,,,
446781,0.10,-0.77,0.62,3.60,-20.26,-6.16,,,
447390,0.10,-0.81,0.59,-0.92,3.23,-5.55,,,
448034,0.10,-0.86,0.54,1.22,-4.27,0.79,,,
448635,0.01,-0.71,0.50,45.84,-9.16,12.82,,,
449235,0.08,-0.73,0.76,-1.77,4.46,5.49,,,
449837,0.15,-0.70,0.96,19.84,41.02,-3.85,,,
450437,-0.08,-0.44,0.83,13.31,11.54,-5.43,,,
451038,-0.15,-0.61,0.82,-40.95,-42.91,-35.34,,,
451640,-0.14,-0.77,0.55,-19.53,9.64,-7.39,,,
452240,-0.05,-0.89,0.53,-2.62,4.27,-1.95,,,
452842,-0.19,-0.91,0.42,5.68,-3.91,-0.55,,,
453442,-0.10,-0.87,0.58,-1.83,-86.30,18.43,,,
454052,0.05,-0.89,0.49,0.55,-4.21,0.12,,,
454652,0.07,-0.89,0.50,0.06,-2.32,-3.48,,,
455295,0.07,-0.88,0.50,-2.75,1.34,-2.08,,,
455896,0.06,-0.88,0.51,-0.92,0.37,0.31,,,
456496,0.02,-0.87,0.54,0.18,-0.31,-0.12,,,
457097,0.03,-0.86,0.54,-2.08,-0.85,0.49,,,
457697,0.04,-0.84,0.54,2.08,-5.43,4.15,,,
458297,0.02,-0.82,0.60,17.88,-7.63,1.40,,,
458898,-0.16,-0.54,0.81,47.36,3.23,2.56,,,
459498,-0.04,-0.34,1.02,6.41,-7.14,11.23,,,
460099,-0.11,-0.34,0.94,24.48,13.06,-12.02,,,
460709,-0.17,-0.27,0.97,-37.41,-16.97,-47.67,,,
461310,-0.10,-0.33,1.00,10.86,-12.51,11.84,,,
461911,-0.07,-0.39,1.04,-68.48,-23.44,76.35,,,
462556,-0.05,-0.43,0.87,9.46,0.85,10.50,,,
463157,-0.09,-0.36,0.87,-3.36,-0.67,-26.31,,,
463758,-0.03,-0.42,0.90,-12.94,12.88,10.74,,,
464359,-0.15,-0.44,0.92,3.23,0.24,5.62,,,
464959,-0.08,-0.44,0.93,-22.95,-10.80,31.92,,,
465560,0.21,-0.67,0.77,-6.35,-39.86,16.24,,,
466162,0.21,-0.82,0.55,-5.98,-15.08,2.75,,,
466762,0.22,-0.89,0.43,1.95,20.02,-1.59,,,
467371,0.25,-0.89,0.39,-0.31,-1.28,-1.53,,,
467972,0.27,-0.92,0.39,-20.45,20.14,-10.56,,,
468572,0.25,-0.94,0.31,-6.77,3.91,4.70,,,
469216,0.23,-0.96,0.25,4.52,1.59,-0.49,,,
469817,0.16,-0.94,0.39,0.92,12.51,-2.08,,,
470418,0.13,-0.90,0.50,3.30,19.53,-8.79,,,
471018,0.00,-0.78,0.70,1.46,10.68,-2.32,,,
471618,-0.02,-0.76,0.67,5.43,1.89,0.85,,,
472220,-0.07,-0.73,0.73,4.82,-4.46,-0.92,,,
472820,-0.08,-0.71,0.76,7.39,-13.37,-4.33,,,
473421,-0.21,-0.56,0.77,-5.68,11.29,-29.17,,,
474030,-0.32,-0.51,0.85,-25.82,-0.12,-56.70,,,
474631,-0.27,-0.58,0.81,4.46,22.83,-22.58,,,
475232,-0.42,-0.53,0.68,7.69,34.48,-45.78,,,
475832,-0.19,-0.70,0.63,1.10,39.06,-99.79,,,
476478,-0.18,-0.53,1.00,17.58,-1.10,9.46,,,
477078,-0.02,-0.37,0.92,87.65,-2.26,-30.70,,,
477679,-0.20,-0.35,0.93,42.79,-16.85,13.85,,,
478279,-0.15,-0.27,1.03,0.49,11.23,-8.85,,,
478880,-0.18,-0.20,0.95,25.09,-144.53,99.43,,,
479482,-0.13,-0.03,0.97,1.28,-4.58,3.36,,,
480082,-0.23,-0.46,0.77,10.62,64.33,-120.36,,,
480693,-0.40,-0.53,0.83,14.22,19.17,7.69,,,
481293,-0.09,-0.53,0.83,3.42,-8.18,2.69,,,
481894,-0.17,-0.64,0.73,33.81,-0.49,29.48,,,
482496,0.16,-0.48,0.99,74.16,-27.47,-1.71,,,
483096,-0.11,-0.56,0.78,58.17,-14.16,8.06,,,
483739,-0.11,-0.58,0.78,-28.56,9.40,-28.26,,,
484340,-0.01,-0.60,0.76,-17.58,-58.29,63.84,,,
484941,-0.08,-0.72,0.75,-11.11,-14.59,6.90,,,
485542,-0.06,-0.75,0.69,-5.00,-1.04,0.06,,,
486143,0.03,-0.71,0.70,7.51,-19.96,9.52,,,
486744,0.07,-0.70,0.73,-1.53,0.43,-4.21,,,
487353,-0.04,-0.73,0.74,-15.26,87.52,-82.70,,,
487954,0.05,-0.85,0.59,1.71,13.06,-6.84,,,
488554,-0.08,-0.85,0.97,27.22,45.65,-2.26,,,
489155,-0.24,-1.11,0.22,-21.00,28.69,22.58,,,
489757,-0.17,-0.82,0.50,28.63,-45.41,3.60,,,
490357,-0.16,-0.61,0.76,-60.67,102.60,-9.70,,,
491003,-0.23,-0.69,0.66,-4.21,-65.67,66.47,,,
491603,-0.04,-0.53,0.86,-52.73,-12.82,13.43,,,
492204,-0.03,-0.53,0.77,-68.79,-18.98,60.67,,,
492806,-0.05,-0.42,0.87,-33.33,-26.86,18.43,,,
493407,-0.08,-0.66,0.65,-155.15,-50.66,29.72,,,
494018,-0.12,-0.61,0.73,-39.92,17.82,-26.98,,,
494619,-0.22,-0.63,0.81,2.93,-21.73,73.91,,,
495219,-0.01,-0.67,0.81,46.26,21.30,-98.14,,,
495821,-0.18,-0.47,0.88,-205.38,-5.00,53.22,,,
496422,-0.08,-0.44,1.08,38.94,77.45,-73.79,,,
497023,0.08,-0.80,0.79,44.98,-5.92,4.58,,,
497666,0.24,-0.58,0.77,13.98,-65.12,21.36,,,
498267,0.53,-0.74,0.22,-13.43,134.34,71.53,,,
498868,0.36,-0.93,-0.21,-17.03,0.12,-30.03,,,
499468,0.48,-0.90,-0.35,-68.97,-18.25,-42.91,,,
500071,0.43,-0.50,-0.38,12.02,-31.49,-13.49,,,
500680,0.70,-0.52,-0.54,28.26,-2.50,10.93,,,
501281,0.69,-0.52,-0.68,-12.33,-4.64,9.40,,,
501881,0.59,-0.56,-0.39,-3.60,4.58,-10.68,,,
502482,0.64,-0.60,-0.53,-7.51,-17.46,17.15,,,
