AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
0.11333333333333334,0.061282587702834124,0.07,0.2,-0.5966666666666667,0.10208928554075702,-0.74,-0.51,0.7666666666666666,0.14383632673594282,0.57,0.91,-8.340000000000003,46.16297217467697,-71.04,38.76,2.0733333333333337,12.856890068061649,-13.55,17.94,10.376666666666667,27.771573395990526,-27.4,38.57,,,,,,,,,,,,,stand,45.214,47.214
0.07,0.0,0.07,0.07,-0.51,0.0,-0.51,-0.51,0.91,0.0,0.91,0.91,-71.04,0.0,-71.04,-71.04,17.94,0.0,17.94,17.94,38.57,0.0,38.57,38.57,,,,,,,,,,,,,stand,46.214,48.214
0.29,0.06999999999999999,0.22,0.36,-0.38999999999999996,0.17999999999999997,-0.57,-0.21,1.03,0.10999999999999993,0.92,1.14,-12.725,15.415000000000001,-28.14,2.69,-38.605000000000004,18.895,-57.5,-19.71,113.22,0.0,113.22,113.22,,,,,,,,,,,,,stand,47.214,49.214
0.22666666666666666,0.10624918300339485,0.1,0.36,-0.4066666666666667,0.14884742374510737,-0.57,-0.21,0.9566666666666667,0.1371941041817111,0.81,1.14,-34.50333333333334,33.27170603113436,-78.06,2.69,-41.54333333333334,15.977534923204587,-57.5,-19.71,104.08666666666666,12.916483869674272,85.82,113.22,,,,,,,,,,,,,stand,48.214,50.214
0.1,0.0,0.1,0.1,-0.44,0.0,-0.44,-0.44,0.81,0.0,0.81,0.81,-78.06,0.0,-78.06,-78.06,-47.42,0.0,-47.42,-47.42,85.82,0.0,85.82,85.82,,,,,,,,,,,,,stand,49.214,51.214
-0.14,0.0,-0.14,-0.14,-0.57,0.0,-0.57,-0.57,0.86,0.0,0.86,0.86,3.91,0.0,3.91,3.91,-9.34,0.0,-9.34,-9.34,-28.32,0.0,-28.32,-28.32,,,,,,,,,,,,,stand,50.214,52.214
-0.06333333333333334,0.05557777333511023,-0.14,-0.01,-0.5133333333333333,0.05436502143433362,-0.57,-0.44,0.8666666666666667,0.009428090415820642,0.86,0.88,10.436666666666666,16.14621799541786,-5.25,32.65,-1.3200000000000003,26.13813051208266,-28.56,33.94,-6.123333333333335,22.859644694429427,-28.32,25.33,,,,,,,,,,,,,stand,51.214,53.214
-0.025,0.015000000000000001,-0.04,-0.01,-0.485,0.04500000000000001,-0.53,-0.44,0.87,0.010000000000000009,0.86,0.88,13.7,18.95,-5.25,32.65,2.6899999999999995,31.25,-28.56,33.94,4.974999999999999,20.355,-15.38,25.33,,,,,,,,,,,,,stand,52.214,54.214
0.17,0.0,0.17,0.17,-0.55,0.0,-0.55,-0.55,0.73,0.0,0.73,0.73,-29.91,0.0,-29.91,-29.91,-29.79,0.0,-29.79,-29.79,9.77,0.0,9.77,9.77,,,,,,,,,,,,,stand,53.214,55.214
0.13333333333333333,0.02624669291337271,0.11,0.17,-0.5833333333333334,0.02867441755680874,-0.62,-0.55,0.7799999999999999,0.03559026084010441,0.73,0.81,-18.433333333333334,12.432260007291067,-29.91,-1.16,-12.410000000000002,12.4499504684423,-29.79,-1.28,3.2366666666666664,4.622945189186458,-0.24,9.77,,,,,,,,,,,,,stand,54.214,56.214
0.11499999999999999,0.0049999999999999975,0.11,0.12,-0.6,0.020000000000000018,-0.62,-0.58,0.805,0.0050000000000000044,0.8,0.81,-12.695,11.535,-24.23,-1.16,-3.72,2.44,-6.16,-1.28,-0.03,0.21,-0.24,0.18,,,,,,,,,,,,,stand,55.214,57.214
-0.09,0.0,-0.09,-0.09,-0.57,0.0,-0.57,-0.57,1.07,0.0,1.07,1.07,15.69,0.0,15.69,15.69,63.84,0.0,63.84,63.84,-143.13,0.0,-143.13,-143.13,,,,,,,,,,,,,other,56.214,58.214
0.05500000000000001,0.14500000000000002,-0.09,0.2,-0.77,0.2,-0.97,-0.57,0.44000000000000006,0.6300000000000001,-0.19,1.07,0.9500000000000002,14.739999999999998,-13.79,15.69,-6.104999999999997,69.945,-76.05,63.84,-55.97,87.16,-143.13,31.19,,,,,,,,,,,,,other,57.214,59.214
0.065,0.135,-0.07,0.2,-0.955,0.015000000000000013,-0.97,-0.94,0.13999999999999999,0.32999999999999996,-0.19,0.47,-32.620000000000005,18.830000000000002,-51.45,-13.79,-33.905,42.144999999999996,-76.05,8.24,17.060000000000002,14.13,2.93,31.19,,,,,,,,,,,,,stand,58.214,60.214
0.185,0.255,-0.07,0.44,-1.59,0.6500000000000001,-2.24,-0.94,0.305,0.16499999999999998,0.14,0.47,-73.39500000000001,21.945,-95.34,-51.45,-25.39,33.63,-59.02,8.24,-49.47,52.4,-101.87,2.93,,,,,,,,,,,,,stand,59.214,61.214
0.20500000000000002,0.23500000000000001,-0.03,0.44,-1.395,0.8450000000000001,-2.24,-0.55,0.42,0.27999999999999997,0.14,0.7,-169.68,74.34,-244.02,-95.34,-11.690000000000001,47.33,-59.02,35.64,-66.775,35.095,-101.87,-31.68,,,,,,,,,,,,,stand,60.214,62.214
-0.09,0.06,-0.15,-0.03,-0.595,0.04499999999999999,-0.64,-0.55,0.8049999999999999,0.10500000000000004,0.7,0.91,-23.25500000000001,220.765,-244.02,197.51,25.665,9.975000000000001,15.69,35.64,-17.58,14.1,-31.68,-3.48,,,,,,,,,,,,,stand,61.214,63.214
-0.13,0.019999999999999997,-0.15,-0.11,-0.575,0.065,-0.64,-0.51,0.97,0.06,0.91,1.03,84.92999999999999,112.58,-27.65,197.51,-31.83,47.519999999999996,-79.35,15.69,9.275,12.755,-3.48,22.03,,,,,,,,,,,,,other,62.214,64.214
-0.07,0.04,-0.11,-0.03,-0.505,0.0050000000000000044,-0.51,-0.5,0.9299999999999999,0.10000000000000003,0.83,1.03,-7.994999999999999,19.655,-27.65,11.66,-26.309999999999995,53.03999999999999,-79.35,26.73,-11.05,33.08,-44.13,22.03,,,,,,,,,,,,,other,63.214,65.214
-1.025,0.995,-2.02,-0.03,-1.13,0.63,-1.76,-0.5,0.96,0.13000000000000006,0.83,1.09,-156.85999999999999,168.52,-325.38,11.66,236.42000000000002,209.69000000000003,26.73,446.11,-117.31,73.18,-190.49,-44.13,,,,,,,,,,,,,stand,64.214,66.214
-1.05,0.9700000000000001,-2.02,-0.08,-0.745,1.0150000000000001,-1.76,0.27,0.56,0.53,0.03,1.09,-194.06,131.32,-325.38,-62.74,137.27,308.84000000000003,-171.57,446.11,-92.53,97.96000000000001,-190.49,5.43,,,,,,,,,,,,,stand,65.214,67.214
-0.245,0.16499999999999998,-0.41,-0.08,-0.345,0.615,-0.96,0.27,0.735,0.705,0.03,1.44,24.325,87.065,-62.74,111.39,-8.759999999999991,162.81,-171.57,154.05,-78.46,83.88999999999999,-162.35,5.43,,,,,,,,,,,,,stand,66.214,68.214
-0.19999999999999998,0.21,-0.41,0.01,-0.9199999999999999,0.03999999999999998,-0.96,-0.88,0.985,0.45499999999999996,0.53,1.44,55.755,55.635000000000005,0.12,111.39,75.985,78.06500000000001,-2.08,154.05,-82.7,79.64999999999999,-162.35,-3.05,,,,,,,,,,,,,stand,67.214,69.214
