Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
338237,1.98,-10.13,2.67,0.08,-1.92,0.70,-84.52,40.19,-55.06
339308,0.62,-7.07,7.12,0.38,0.33,-0.26,-70.64,22.38,-64.82
340379,0.78,-6.90,7.22,-0.02,0.08,-0.11,-71.67,22.48,-63.61
341450,0.91,-6.87,7.00,0.14,0.05,-0.03,-74.77,23.68,-61.81
342520,0.68,-7.42,6.93,0.02,0.06,-0.09,-71.00,24.16,-65.21
343594,1.05,-8.32,6.82,-0.59,0.28,-0.56,-64.53,22.22,-69.77
344665,2.16,-8.11,4.98,0.12,0.15,-0.18,-58.71,24.55,-72.54
345779,0.77,-9.34,4.10,-0.25,-0.15,0.13,-58.96,30.97,-74.13
346850,-0.25,-10.09,-2.07,0.02,-0.36,-0.06,-78.66,53.00,-59.41
347920,-2.00,-10.22,-1.07,0.40,-0.67,-0.01,-85.62,52.37,-44.86
348991,-0.12,-9.51,1.78,0.71,-0.24,-0.44,-85.78,50.10,-28.56
350062,0.52,-9.89,4.06,0.66,0.45,-0.61,-81.34,53.90,-24.01
351133,0.49,-7.08,7.12,-0.03,0.01,-0.11,-86.73,50.31,-39.14
352206,0.39,-7.14,7.06,0.04,0.08,-0.10,-87.33,49.55,-40.13
353277,0.20,-7.54,6.59,-0.02,0.05,-0.00,-87.40,43.31,-45.59
354348,-0.34,-8.65,4.93,-0.07,0.13,-0.04,-85.87,41.52,-54.21
355419,-0.48,-8.70,4.38,0.14,0.01,-0.13,-86.83,43.28,-49.85
356489,0.43,-9.37,2.23,-0.46,-0.99,0.32,-84.39,50.54,-25.69
357604,-1.56,-9.93,0.51,0.49,-2.45,-0.40,-65.46,46.13,-5.88
358674,-1.28,-10.03,-1.99,0.25,-0.38,0.49,-25.91,37.87,-17.04
359745,0.09,-10.16,-0.09,-0.23,2.13,0.40,-51.70,42.69,-10.29
360819,-0.61,-8.25,-2.82,-0.80,1.10,0.14,-10.46,-111.71,149.30
361889,-0.36,-8.90,-2.60,0.71,1.18,0.41,-87.94,-43.53,-102.29
362960,-1.41,-9.46,-1.12,-0.25,0.32,0.14,-82.74,4.00,-86.71
364031,0.86,-9.14,1.41,-0.09,-1.18,0.47,-53.58,6.24,-22.60
365102,0.17,-7.68,-6.72,-0.65,3.01,0.50,-78.50,41.20,-15.73
366173,0.18,-10.93,-2.73,-0.73,-0.37,0.65,-84.77,53.67,-49.36
367243,0.85,-0.84,1.79,1.40,-1.03,0.34,-84.76,55.83,-26.97
368358,-2.84,-12.47,1.51,-1.13,1.36,0.80,-63.69,50.70,-72.77
369428,-0.54,-11.16,-0.80,-0.13,-0.56,0.00,-59.05,46.16,-75.36
370502,0.00,-8.90,3.25,0.09,-0.20,0.01,-87.08,52.21,-28.57
371573,-0.51,-9.13,3.92,0.05,0.02,-0.06,-85.75,52.86,-26.31
372643,-0.43,-9.01,4.12,-0.01,-0.00,-0.03,-86.09,52.31,-29.06
373714,-0.13,-8.75,4.53,0.00,-0.05,-0.01,-87.18,51.81,-29.99
374785,-0.44,-9.06,4.28,0.08,-0.01,0.04,-84.89,53.14,-27.40
375855,-1.62,-9.22,4.38,0.60,0.16,-0.13,-87.50,52.22,-31.41
376926,0.97,-6.55,7.01,0.07,-0.22,0.10,-82.91,58.51,-27.65
377997,1.44,-5.12,8.40,0.09,0.00,-0.06,-83.97,58.90,-30.81
379113,1.41,-5.22,8.40,0.02,0.03,0.02,-84.42,58.21,-30.78
380184,1.36,-5.36,8.43,-0.01,0.04,0.00,-83.98,58.52,-31.45
381255,1.38,-5.26,8.36,-0.01,-0.03,0.03,-84.23,58.81,-32.23
382325,1.21,-5.36,8.27,0.04,0.08,-0.03,-84.33,58.89,-30.56
383396,1.30,-5.62,8.23,-0.01,0.01,0.02,-84.22,58.68,-30.31
384467,1.29,-5.31,8.27,-0.01,0.01,0.04,-84.13,59.00,-31.42
385538,1.25,-7.27,6.80,-0.39,0.14,-0.10,-82.84,57.48,-24.79
386608,1.32,-7.52,6.29,-0.03,-0.02,0.00,-83.15,56.83,-23.87
387682,1.29,-7.82,6.20,0.00,0.01,0.02,-83.63,56.14,-23.22
388753,1.10,-8.09,6.04,0.07,-0.03,0.07,-83.70,56.08,-23.75
389823,1.33,-7.97,5.77,-0.07,-0.04,0.05,-82.80,55.73,-22.29
390937,0.30,-9.09,3.34,0.07,-0.41,0.66,-69.25,53.45,-5.93
392008,1.62,-6.47,6.36,1.16,-0.22,-0.25,-70.04,66.22,-19.91
393079,0.92,-6.37,8.04,-0.21,0.46,-0.13,-70.78,68.05,-24.96
394150,1.19,-5.81,8.15,0.02,-0.04,0.01,-73.28,66.94,-25.72
395220,1.20,-5.76,8.15,-0.02,0.02,-0.02,-72.60,66.78,-25.67
396291,1.15,-5.70,8.16,-0.01,0.02,-0.00,-72.81,67.03,-26.12
397365,1.48,-6.18,7.55,-0.53,-0.02,-0.10,-72.58,65.90,-22.61
398435,1.11,-7.86,6.00,0.00,0.04,-0.05,-73.93,62.03,-17.68
399506,1.44,-7.12,6.69,0.16,0.14,-0.07,-72.70,63.46,-20.46
400577,0.41,-6.76,7.19,0.04,-0.06,-0.03,-76.91,64.05,-23.81
401702,1.71,-6.49,7.73,0.12,-0.04,0.27,-75.65,63.81,-23.63
402773,1.89,-6.73,7.58,-0.01,-0.17,0.02,-79.63,62.29,-24.20
403843,1.33,-5.57,8.60,0.02,0.09,-0.19,-85.56,56.78,-31.15
404914,2.71,-4.19,8.28,-0.77,0.65,-0.72,-89.18,49.77,-33.95
405988,0.11,-6.51,7.76,0.21,-0.13,0.48,-86.26,55.93,-33.81
407058,1.82,-6.17,7.84,-0.20,0.61,-0.85,-87.64,52.54,-31.00
408129,0.09,-8.18,5.92,-0.01,-0.01,0.01,-87.37,38.22,-53.80
409200,0.73,-9.94,0.02,-0.85,-0.16,-0.58,-76.44,45.29,-64.73
410271,-2.13,-8.74,0.28,0.30,-1.39,-0.23,-60.20,42.44,-73.95
411341,-0.16,-9.96,-0.22,-0.22,0.15,-0.05,-86.41,46.97,-49.93
412412,-0.62,-8.72,1.05,0.94,-1.99,0.91,-88.04,49.62,-40.28
413525,1.80,-3.84,10.32,1.69,-0.73,-0.23,-88.03,51.49,-38.21
414595,2.49,-3.02,9.68,0.15,0.13,-0.39,-85.98,54.24,-33.69
415669,3.57,-3.32,8.72,-0.11,2.03,0.40,-80.72,62.29,-36.71
416740,3.36,-2.68,9.40,0.14,-0.58,-0.04,-81.34,60.96,-32.99
417810,2.97,-3.32,8.56,-0.72,1.95,-1.46,-76.10,65.57,-33.75
418881,0.04,-5.80,8.07,-0.02,0.05,-0.11,-82.61,58.67,-32.21
419952,2.56,-4.70,8.60,0.22,-0.06,0.12,-78.73,61.43,-28.65
421023,2.41,-5.39,8.35,-0.41,-0.08,0.31,-77.02,61.96,-26.00
422093,3.25,-6.48,6.91,-0.19,0.89,-0.09,-63.17,65.77,-19.01
423164,1.43,-6.14,7.72,-0.04,0.05,-0.08,-80.05,59.56,-26.35
424281,1.45,-7.63,6.28,-0.07,-0.06,0.13,-71.57,60.54,-17.87
425352,0.43,-7.64,5.43,-0.92,-0.04,0.38,-72.10,59.18,-15.99
426423,0.29,-9.79,2.31,0.64,0.58,-0.59,-79.30,47.33,-13.14
427493,1.66,-8.20,4.87,-0.32,0.73,-0.11,-62.95,60.22,-12.66
428564,2.08,-7.42,4.69,-0.54,0.90,-1.04,-69.92,59.59,-14.38
429635,0.31,-8.89,3.91,0.20,-0.29,0.10,-46.38,57.53,-9.94
430706,0.11,-9.12,4.24,-0.08,0.21,-0.01,-47.33,57.76,-9.32
431776,-0.13,-9.40,3.28,-0.12,0.31,-0.19,-69.80,54.00,-9.63
432847,0.49,-9.93,-0.14,-0.05,0.82,-0.22,-88.04,43.29,-28.68
433921,-0.71,-9.96,0.59,-0.23,0.07,0.45,-84.00,47.62,-55.06
435034,-0.66,-9.57,-0.83,0.16,0.25,0.05,-80.90,45.43,-59.72
436105,-1.44,-9.35,-2.83,-0.19,-0.27,0.12,-75.81,56.84,-58.97
437176,-1.77,-9.31,-2.45,0.05,-0.46,0.37,-73.66,56.72,-60.71
438246,0.41,-3.16,9.26,2.94,-0.50,0.69,-83.95,57.22,-40.38
439317,0.17,-2.71,8.67,-1.35,0.40,0.38,-81.13,22.80,-54.50
440388,1.54,-9.54,3.73,0.36,0.14,-0.20,-88.66,37.64,-44.46
441459,0.05,-5.83,7.16,0.32,0.66,-0.63,-83.35,28.59,-56.04
442532,1.17,-8.30,5.18,-0.24,-0.07,0.05,-83.48,32.33,-56.42
443603,0.06,-9.53,3.72,-0.81,-0.77,1.60,-85.71,45.47,-53.08
444674,0.50,-10.45,1.01,-0.44,-0.07,0.26,-88.09,47.31,-36.95
445744,-1.37,-9.84,-2.40,-0.35,0.11,0.27,-75.58,56.05,-60.58
446858,-1.95,-9.54,-2.88,0.05,0.28,0.67,-75.02,57.10,-59.68
447929,0.69,-8.28,3.69,0.21,0.31,0.30,-72.98,30.36,-67.70
449000,0.27,-8.97,2.99,0.33,-0.22,-0.36,-79.23,36.36,-63.84
450070,1.64,-8.97,3.88,0.04,0.11,-0.05,-71.35,31.00,-70.23
451144,1.97,-8.59,3.33,0.16,-1.76,2.11,-81.54,37.26,-61.88
452215,0.06,-8.41,6.20,0.01,0.30,-0.29,-83.43,33.82,-57.66
453285,-1.17,-7.71,7.46,0.30,0.02,0.28,-86.13,36.80,-55.92
454356,0.97,-4.73,7.68,-0.01,-0.25,-0.32,-89.14,40.85,-44.62
455427,1.20,-5.56,4.45,2.07,1.67,0.31,-82.83,23.33,-55.51
456498,-3.68,-7.69,4.69,-0.06,-0.70,-0.32,-84.43,55.22,-46.08
457611,-0.08,-8.03,5.83,0.36,-0.62,0.40,-87.88,48.52,-41.13
458682,1.18,-4.69,9.08,0.22,0.79,1.59,-85.95,29.10,-52.84
459753,-2.73,-3.32,9.17,-0.67,0.69,-0.43,-84.41,27.95,-54.85
460826,-4.07,-4.44,8.72,-0.08,-0.23,-0.02,-80.81,51.94,-58.59
461897,1.57,-2.25,9.87,1.34,-0.62,0.08,-90.46,35.97,-42.31
462968,-3.41,11.24,-0.88,0.87,-1.24,2.09,-52.22,35.57,-4.93
464038,5.35,7.18,-4.02,-0.22,-0.65,-0.36,-32.20,19.60,-15.58
465109,-8.79,1.15,5.26,-1.14,1.54,-0.31,-34.96,12.13,-20.75
466180,-9.99,1.72,0.47,0.48,-0.64,-0.34,-51.07,4.52,-31.12
467251,-7.93,2.27,1.40,0.36,0.02,-0.44,-51.99,3.62,-31.18
468321,-8.79,2.76,0.33,0.06,0.34,-0.45,-52.09,4.53,-29.38
