AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
0.335,0.305,0.03,0.64,-9.605,0.17499999999999982,-9.78,-9.43,1.7900000000000003,2.4000000000000004,-0.61,4.19,0.03,0.47,-0.44,0.5,0.11500000000000002,0.545,-0.43,0.66,-0.049999999999999996,0.04,-0.09,-0.01,-28.515,6.984999999999999,-35.5,-21.53,43.45,3.8599999999999994,39.59,47.31,-57.895,7.505000000000003,-65.4,-50.39,stand,21.628,23.628
-0.33499999999999996,0.365,-0.7,0.03,-9.594999999999999,0.16500000000000004,-9.76,-9.43,2.5250000000000004,1.6650000000000003,0.86,4.19,-0.48,0.04000000000000001,-0.52,-0.44,0.435,0.22500000000000003,0.21,0.66,0.245,0.33499999999999996,-0.09,0.58,-25.09,3.5599999999999987,-28.65,-21.53,41.615,2.0249999999999986,39.59,43.64,-33.235,17.155,-50.39,-16.08,stand,22.628,24.628
-0.35,0.35,-0.7,-0.0,-9.665,0.09499999999999975,-9.76,-9.57,1.145,0.285,0.86,1.43,-0.0050000000000000044,0.515,-0.52,0.51,1.165,0.9550000000000001,0.21,2.12,0.13499999999999998,0.44499999999999995,-0.31,0.58,-35.045,6.395,-41.44,-28.65,45.19,1.5500000000000007,43.64,46.74,-11.495,4.584999999999999,-16.08,-6.91,stand,23.628,25.628
0.155,0.155,-0.0,0.31,-9.515,0.054999999999999716,-9.57,-9.46,1.0,0.43,0.57,1.43,0.015000000000000013,0.495,-0.48,0.51,1.84,0.28,1.56,2.12,-0.22999999999999998,0.08,-0.31,-0.15,-63.58,22.14,-85.72,-41.44,46.64,0.10000000000000142,46.54,46.74,-15.455,8.545,-24.0,-6.91,stand,24.628,26.628
-0.15,0.3252691193458119,-0.38,0.31,-10.480000000000002,0.7212489168102781,-10.99,-9.46,0.9966666666666666,0.30169889330626026,0.57,1.21,0.17333333333333334,0.461976430375211,-0.48,0.5,0.5133333333333333,0.7401050976419199,-0.01,1.56,-0.8233333333333333,0.476118565998942,-1.16,-0.15,-88.48,1.9516147160748716,-89.86,-85.72,47.86000000000001,0.9333809511662446,46.54,48.52,-38.126666666666665,9.98906179556196,-45.19,-24.0,stand,25.628,27.628
0.18000000000000002,0.7919595949289333,-0.38,1.3,-10.393333333333333,0.8438140922159472,-10.99,-9.2,1.9100000000000001,0.9899494936611666,1.21,3.31,0.27999999999999997,0.3111269837220809,-0.16,0.5,0.06666666666666667,0.10842303978193728,-0.01,0.22,-0.7333333333333333,0.6033977866125205,-1.16,0.12,-80.33,13.477455249415595,-89.86,-61.27,43.73333333333333,6.769368918559218,34.16,48.52,-55.60999999999999,14.736105319927653,-76.45,-45.19,stand,26.628,28.628
1.3,0.0,1.3,1.3,-9.2,0.0,-9.2,-9.2,3.31,0.0,3.31,3.31,-0.16,0.0,-0.16,-0.16,0.22,0.0,0.22,0.22,0.12,0.0,0.12,0.12,-61.27,0.0,-61.27,-61.27,34.16,0.0,34.16,34.16,-76.45,0.0,-76.45,-76.45,stand,27.628,29.628
-0.23,0.0,-0.23,-0.23,-8.85,0.0,-8.85,-8.85,2.51,0.0,2.51,2.51,-0.22,0.0,-0.22,-0.22,-0.65,0.0,-0.65,-0.65,0.06,0.0,0.06,0.06,-31.82,0.0,-31.82,-31.82,41.68,0.0,41.68,41.68,-66.92,0.0,-66.92,-66.92,stand,28.628,30.628
-0.77,0.54,-1.31,-0.23,-8.865,0.015000000000000568,-8.88,-8.85,-0.855,3.3649999999999998,-4.22,2.51,-0.725,0.505,-1.23,-0.22,-0.044999999999999984,0.605,-0.65,0.56,0.5850000000000001,0.525,0.06,1.11,-26.965,4.855,-31.82,-22.11,38.1,3.5799999999999983,34.52,41.68,-45.64,21.28,-66.92,-24.36,stand,29.628,31.628
-1.17,0.14,-1.31,-1.03,-8.115,0.7650000000000006,-8.88,-7.35,-3.355,0.8649999999999998,-4.22,-2.49,0.10999999999999999,1.3399999999999999,-1.23,1.45,0.21000000000000002,0.35000000000000003,-0.14,0.56,0.915,0.19500000000000006,0.72,1.11,-23.23,1.120000000000001,-24.35,-22.11,38.94,4.419999999999998,34.52,43.36,-39.364999999999995,15.004999999999999,-54.37,-24.36,stand,30.628,32.628
