AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
109.32698578322682,lay down,109156.0,109.156,5.03,-5.15,6.95,0.03,-0.08,-0.01,-60.68,64.76,-21.09
110.32998565279772,lay down,110273.0,110.273,4.24,-7.0,5.58,0.06,0.07,-0.03,-54.71,62.26,-15.14
111.3329855223686,lay down,111344.0,111.344,1.52,-9.23,0.79,0.43,-0.3,0.17,-48.01,50.32,-4.94
112.33598539193947,lay down,112415.0,112.415,2.69,-15.11,5.45,-2.27,1.75,1.15,-23.4,45.72,-25.11
113.33898526151036,lay down,113486.0,113.486,0.05,-9.85,1.86,0.18,0.22,0.01,-21.89,41.92,-25.08
114.34198513108126,lay down,114556.0,114.556,0.54,-8.79,2.66,-0.56,0.12,-0.22,-27.16,47.73,-19.58
115.34498500065216,lay down,115627.0,115.627,3.64,-10.94,0.17,-0.68,-1.35,0.46,-26.21,44.34,-17.66
116.34798487022304,lay down,116698.0,116.698,0.24,-9.62,-0.13,-0.24,-0.16,-0.3,-36.48,41.79,-7.82
117.35098473979392,lay down,117769.0,117.769,0.7,-9.53,-0.04,0.29,-0.02,0.2,-31.69,42.37,-10.63
118.35398460936482,lay down,118842.0,118.842,0.15,-9.9,0.33,0.07,-0.04,-0.03,-31.79,41.99,-10.77
119.3569844789357,lay down,118842.0,118.842,0.15,-9.9,0.33,0.07,-0.04,-0.03,-31.79,41.99,-10.77
120.3599843485066,lay down,119913.0,119.913,-1.82,-8.97,1.76,-0.05,0.25,-0.52,-31.58,41.64,-10.29
121.36298421807749,lay down,120984.0,120.984,2.15,-7.15,6.53,0.08,-0.07,-0.05,-41.13,60.64,-21.05
122.36598408764836,lay down,122097.0,122.097,0.0,0.0,0.0,26.91,23.74,0.03,-41.54,61.15,-21.06
123.36898395721926,lay down,123167.0,123.167,18.96,0.03,0.0,-25.34,-8.76,-23.76,-35.06,60.2,-25.39
124.37198382679014,lay down,124238.0,124.238,8.86,0.03,0.0,24.71,-39.1,-37.84,-32.52,60.79,-37.09
125.37498369636104,lay down,125309.0,125.309,-15.91,-10.13,0.02,-36.91,23.77,28.46,-26.18,53.52,-41.96
